,SO2,CO,O3,PM10,PM25,NO2,pr
167,0.9,0.65,40.0,36.0,19.0,10.0,
168,0.8,0.65,39.0,36.0,19.0,9.6,
169,0.8,0.64,39.0,38.0,19.0,8.9,
170,0.8,0.63,39.0,36.0,19.0,7.7,
171,0.5,0.6,40.0,36.0,19.0,6.2,
172,0.5,0.57,41.0,35.0,19.0,6.2,
173,0.5,0.53,42.0,34.0,19.0,6.2,
174,0.5,0.5,43.0,34.0,20.0,6.3,
175,0.5,0.48,44.0,34.0,20.0,6.0,
176,0.5,0.44,46.0,34.0,20.0,5.8,
177,0.5,0.44,46.0,36.0,21.0,6.7,
178,0.4,0.46,47.0,36.0,22.0,8.7,
179,0.5,0.49,47.0,37.0,22.0,7.9,
180,0.7,0.51,46.0,42.0,23.0,11.9,
181,0.4,0.5,47.0,46.0,24.0,7.4,
182,0.6,0.5,48.0,49.0,24.0,8.0,
183,0.7,0.51,49.0,50.0,25.0,8.6,
184,0.7,0.52,50.0,50.0,25.0,9.2,
185,0.6,0.53,51.0,52.0,25.0,10.2,
186,0.6,0.52,54.0,52.0,26.0,10.3,
187,0.7,0.51,55.0,54.0,28.0,13.3,
188,0.7,0.51,56.0,56.0,29.0,15.0,
189,0.8,0.55,57.0,56.0,31.0,18.6,
190,0.6,0.56,58.0,56.0,31.0,12.3,
191,0.7,0.56,58.0,56.0,31.0,11.6,
192,0.5,0.57,57.0,56.0,30.0,10.6,
193,0.4,0.56,57.0,52.0,29.0,7.9,
194,0.4,0.57,57.0,51.0,27.0,9.3,
195,0.7,0.57,57.0,49.0,26.0,10.4,
196,0.7,0.55,57.0,47.0,26.0,10.4,
197,0.7,0.53,57.0,48.0,26.0,10.4,
198,0.9,0.55,57.0,46.0,27.0,10.4,
199,0.7,0.56,57.0,46.0,28.0,10.3,
200,0.6,0.57,56.0,46.0,28.0,10.4,
201,0.7,0.59,56.0,46.0,28.0,9.6,
202,0.7,0.61,55.0,46.0,28.0,9.2,
203,0.6,0.63,55.0,46.0,27.0,10.6,
204,0.8,0.64,55.0,46.0,28.0,10.1,
205,1.1,0.65,57.0,48.0,29.0,11.5,
206,1.0,0.65,58.0,50.0,29.0,11.0,
207,1.1,0.68,60.0,53.0,30.0,14.2,
208,1.2,0.69,62.0,54.0,31.0,14.9,
209,1.1,0.71,64.0,54.0,31.0,14.9,
210,1.2,0.71,66.0,54.0,33.0,15.1,
211,1.1,0.74,67.0,54.0,33.0,20.9,
212,1.0,0.76,67.0,56.0,35.0,20.0,
213,1.1,0.77,66.0,57.0,36.0,21.0,
214,1.1,0.77,65.0,60.0,38.0,16.5,
215,1.0,0.77,63.0,60.0,40.0,15.1,
216,0.9,0.78,62.0,60.0,41.0,14.7,
217,0.8,0.78,61.0,60.0,43.0,16.3,
218,0.8,0.78,60.0,58.0,43.0,12.6,
219,0.9,0.74,60.0,57.0,43.0,10.8,
220,0.9,0.72,61.0,56.0,41.0,10.8,
221,0.9,0.71,61.0,56.0,41.0,10.8,
222,0.8,0.71,62.0,58.0,41.0,13.0,
223,0.7,0.67,62.0,60.0,42.0,11.1,
224,0.7,0.63,62.0,60.0,43.0,13.9,
225,1.0,0.67,61.0,60.0,43.0,20.8,
226,1.7,0.81,56.0,62.0,44.0,36.4,
227,2.2,0.91,51.0,63.0,46.0,28.9,
228,1.5,0.89,49.0,64.0,45.0,23.0,
229,1.6,0.89,51.0,68.0,46.0,18.8,
230,1.7,0.92,52.0,71.0,48.0,18.1,
231,1.8,0.95,53.0,76.0,50.0,19.5,
