,SO2,CO,O3,PM10,PM25,NO2,pr
2889,3.6,0.39,35,48.0,20.0,12.9,
2890,2.2,0.39,35,56.0,24.0,11.8,
2891,1.4,0.4,35,60.0,26.0,12.7,
2892,2.6,0.4,34,62.0,27.0,13.5,
2893,2.9,0.4,33,64.0,29.0,12.2,
2894,2.8,0.4,32,68.0,33.0,13.5,
2895,3.2,0.4,31,68.0,33.0,13.4,
2896,2.0,0.39,31,66.0,33.0,12.4,
2897,1.6,0.38,32,65.0,31.0,8.6,
2898,3.0,0.35,32,64.0,28.0,6.3,
2899,2.9,0.33,34,68.0,27.0,4.6,
2900,2.9,0.3,35,74.0,27.0,2.5,
2901,2.3,0.29,37,77.0,26.0,3.0,
2902,1.6,0.26,38,78.0,25.0,8.4,
2903,1.6,0.25,39,81.0,26.0,14.7,
2904,2.0,0.25,39,82.0,26.0,10.5,
2905,2.0,0.25,39,82.0,26.0,10.5,
2906,2.0,0.33,38,84.0,25.0,14.0,
2907,1.8,0.34,37,87.0,28.0,13.6,
2908,1.8,0.35,36,88.0,28.0,12.4,
2909,1.8,0.35,36,90.0,29.0,9.9,
2910,2.1,0.36,36,92.0,30.0,11.3,
2911,1.9,0.36,38,95.0,27.0,11.3,
2912,3.6,0.37,39,98.0,27.0,16.2,
2913,7.5,0.34,41,104.0,29.0,20.8,
2914,4.7,0.35,40,112.0,32.0,20.4,
2915,3.3,0.36,41,118.0,36.0,11.8,
2916,4.0,0.38,41,120.0,38.0,11.8,
2917,2.8,0.39,41,120.0,38.0,12.3,
2918,4.1,0.4,41,119.0,39.0,8.7,
2919,4.2,0.41,40,116.0,38.0,9.0,
2920,4.6,0.4,40,112.0,36.0,7.7,
2921,3.1,0.38,39,107.0,35.0,8.0,
2922,1.7,0.36,40,101.0,33.0,3.9,
2923,3.0,0.35,39,96.0,31.0,11.4,
2924,2.2,0.34,38,94.0,31.0,9.5,
2925,1.5,0.33,36,90.0,30.0,19.5,
2926,1.8,0.31,34,85.0,29.0,16.9,
2927,1.6,0.3,32,80.0,29.0,11.1,
2928,1.6,0.32,28,76.0,28.0,21.3,
2929,2.3,0.36,25,72.0,28.0,16.5,
2930,3.7,0.41,22,68.0,26.0,25.6,
2931,3.5,0.45,21,69.0,27.0,25.5,
2932,3.4,0.47,22,72.0,28.0,19.0,
2933,3.0,0.5,24,76.0,29.0,16.4,
2934,2.5,0.52,27,81.0,31.0,14.2,
2935,3.9,0.55,32,80.0,31.0,13.8,
2936,5.5,0.56,39,81.0,32.0,15.3,
2937,3.8,0.55,45,83.0,34.0,11.9,
