,SO2,CO,O3,PM10,PM25,NO2,pr
2648,2.2,0.24,78.0,103.0,38.0,17.0,
2649,2.1,0.25,58.0,109.0,45.0,17.0,
2650,2.1,0.34,52.0,114.0,40.0,21.0,
2651,1.8,0.44,40.0,114.0,23.0,25.0,
2652,2.1,0.44,41.0,42.0,21.0,20.0,
2653,2.2,0.52,35.0,40.0,23.0,21.0,
2654,2.5,0.51,33.0,40.0,20.0,19.0,
2655,2.5,0.57,22.0,45.0,21.0,22.0,
2656,2.2,0.51,19.0,50.0,22.0,22.0,
2657,2.3,0.46,26.0,46.0,31.0,17.0,
2658,3.9,0.5,22.0,43.0,30.0,18.0,
2659,3.4,0.48,12.0,45.0,30.0,23.0,
2660,3.9,0.49,10.0,47.0,34.0,22.0,
2661,3.7,0.47,13.0,43.0,37.0,19.0,
2662,2.9,0.45,13.0,44.0,38.0,17.0,
2663,3.3,0.5,9.9,50.0,39.0,23.0,
2664,3.6,0.56,14.0,69.0,45.0,24.0,
2665,3.2,0.78,20.0,74.0,49.0,29.0,
2666,3.3,0.78,30.0,87.0,50.0,32.0,
2667,3.0,0.57,56.0,81.0,47.0,25.0,
2668,3.5,0.46,78.0,83.0,48.0,22.0,
2669,7.0,0.43,56.0,69.0,38.0,20.0,
2670,4.6,0.35,61.0,58.0,36.0,12.0,
2671,2.2,0.25,58.0,46.0,30.0,8.8,
2672,2.6,0.28,51.0,37.0,31.0,12.0,
2673,2.6,0.29,48.0,33.0,22.0,12.0,
2674,1.9,0.3,42.0,28.0,22.0,14.0,
2675,1.7,0.36,35.0,34.0,17.0,13.0,
2676,1.4,0.3,30.0,34.0,18.0,15.0,
2677,1.8,0.31,27.0,35.0,12.0,15.0,
2678,2.0,0.33,24.0,33.0,13.0,17.0,
2679,2.9,0.43,18.0,34.0,24.0,21.0,
2680,3.6,0.46,19.0,36.0,20.0,19.0,
2681,4.8,0.55,11.0,40.0,23.0,24.0,
2682,5.0,0.47,9.8,39.0,20.0,21.0,
2683,4.2,0.41,12.0,40.0,27.0,18.0,
2684,4.6,0.39,16.0,43.0,29.0,15.0,
2685,3.6,0.39,14.0,41.0,25.0,14.0,
2686,3.2,0.42,8.6,36.0,31.0,18.0,
2687,2.9,0.46,11.0,28.0,25.0,17.0,
2688,2.8,0.6,15.0,28.0,30.0,18.0,
2689,2.8,0.63,22.0,39.0,22.0,20.0,
2690,3.8,0.42,34.0,46.0,32.0,17.0,
2691,4.2,0.36,50.0,60.0,27.0,13.0,
2692,3.6,0.34,64.0,55.0,30.0,12.0,
2693,3.1,0.31,72.0,52.0,30.0,12.0,
2694,3.6,0.28,75.0,49.0,32.0,11.0,
2695,3.6,0.24,57.0,49.0,23.0,10.0,
2696,2.0,0.19,20.0,47.0,13.0,10.0,
2697,2.1,0.25,19.0,39.0,9.0,12.0,
2698,2.8,0.36,17.0,42.0,10.0,15.0,
2699,2.0,0.43,12.0,44.0,9.0,16.0,
2700,1.8,0.4,9.5,41.0,17.0,16.0,
2701,1.9,0.36,8.5,39.0,12.0,15.0,
2702,2.4,0.33,7.3,38.0,21.0,15.0,
2703,3.4,0.42,4.1,44.0,13.0,17.0,
2704,3.6,0.31,5.1,42.0,19.0,15.0,
2705,3.8,0.3,5.0,37.0,17.0,15.0,
2706,3.4,0.3,3.7,36.0,21.0,16.0,
2707,3.7,0.3,3.2,38.0,21.0,17.0,
2708,2.7,0.23,5.4,43.0,13.0,12.0,
2709,2.1,0.21,8.6,40.0,6.0,9.7,
2710,1.7,0.21,9.4,33.0,6.0,8.6,
2711,1.9,0.25,8.7,31.0,6.0,9.7,
2712,2.3,0.34,13.0,28.0,4.0,10.0,
2713,3.0,0.33,17.0,37.0,12.0,11.0,
2714,3.1,0.32,23.0,35.0,11.0,12.0,
2715,2.9,0.28,22.0,37.0,21.0,14.0,
2716,2.4,0.24,29.0,31.0,20.0,10.0,
2717,2.6,0.23,29.0,35.0,19.0,9.5,
2718,3.2,0.25,29.0,31.0,16.0,11.0,
2719,2.8,0.3,30.0,32.0,15.0,16.0,
2720,2.3,0.48,29.0,32.0,22.0,20.0,
2721,1.9,0.4,32.0,40.0,24.0,16.0,
2722,1.6,0.39,33.0,34.0,27.0,18.0,
2723,1.5,0.39,31.0,26.0,18.0,20.0,
2724,1.6,0.39,30.0,23.0,12.0,19.0,
2725,1.5,0.57,21.0,26.0,11.0,24.0,
2726,1.6,0.45,20.0,25.0,12.0,20.0,
2727,1.7,0.44,12.0,23.0,20.0,22.0,
2728,2.2,0.58,8.1,22.0,13.0,30.0,
2729,3.1,0.49,6.5,29.0,12.0,30.0,
2730,3.2,0.36,13.0,33.0,12.0,22.0,
2731,2.8,0.4,7.5,31.0,7.0,25.0,
2732,2.8,0.42,8.6,29.0,11.0,25.0,
2733,3.8,0.28,21.0,27.0,17.0,16.0,
2734,2.8,0.24,20.0,25.0,15.0,13.0,
2735,3.4,0.4,14.0,25.0,16.0,20.0,
2736,3.4,0.4,20.0,20.0,17.0,19.0,
2737,3.3,0.35,29.0,30.0,20.0,17.0,
2738,2.9,0.31,39.0,22.0,17.0,13.0,
2739,2.9,0.31,50.0,27.0,17.0,12.0,
2740,2.5,0.33,73.0,14.0,13.0,9.5,
2741,2.5,0.27,79.0,18.0,16.0,8.0,
2742,3.2,0.31,85.0,19.0,12.0,8.5,
2743,6.2,0.36,82.0,34.0,24.0,11.0,
2744,4.4,0.27,70.0,36.0,21.0,9.9,
2745,2.2,0.22,61.0,39.0,25.0,8.6,
2746,1.4,0.2,53.0,29.0,18.0,6.7,
2747,1.7,0.25,45.0,27.0,18.0,11.0,
2748,2.0,0.32,43.0,16.0,18.0,12.0,
2749,2.0,0.48,29.0,17.0,18.0,22.0,
2750,2.1,0.63,17.0,22.0,25.0,32.0,
2751,2.2,0.72,9.3,33.0,23.0,36.0,
2752,2.8,0.47,21.0,36.0,23.0,21.0,
2753,3.7,0.5,16.0,42.0,25.0,23.0,
2754,5.0,0.4,19.0,33.0,24.0,18.0,
2755,3.7,0.39,18.0,25.0,23.0,17.0,
2756,3.4,0.42,14.0,20.0,20.0,19.0,
2757,4.3,0.4,9.9,25.0,21.0,22.0,
2758,5.0,0.39,13.0,39.0,19.0,19.0,
2759,3.5,0.39,16.0,38.0,20.0,15.0,
2760,3.6,0.51,22.0,39.0,31.0,16.0,
2761,3.6,0.48,33.0,37.0,27.0,17.0,
2762,3.5,0.36,45.0,40.0,27.0,15.0,
2763,2.8,0.33,63.0,43.0,24.0,11.0,
2764,7.1,0.41,57.0,53.0,29.0,14.0,
2765,4.1,0.3,60.0,56.0,39.0,13.0,
2766,4.5,0.3,56.0,52.0,39.0,12.0,
2767,5.7,0.36,54.0,35.0,37.0,14.0,
2768,5.9,0.35,55.0,27.0,26.0,17.0,
2769,2.0,0.22,55.0,31.0,22.0,7.7,
2770,1.9,0.29,48.0,34.0,19.0,12.0,
2771,1.7,0.35,42.0,34.0,19.0,14.0,
2772,1.4,0.27,42.0,22.0,16.0,10.0,
2773,1.2,0.23,44.0,12.0,16.0,7.6,
2774,1.4,0.3,37.0,16.0,11.0,12.0,
2775,1.6,0.32,32.0,14.0,11.0,14.0,
2776,2.1,0.26,34.0,11.0,12.0,12.0,
2777,3.1,0.26,27.0,5.0,17.0,15.0,
2778,2.1,0.2,26.0,5.0,5.0,12.0,
2779,2.2,0.23,19.0,10.0,10.0,14.0,
2780,2.0,0.2,21.0,15.0,7.0,12.0,
2781,2.1,0.16,27.0,19.0,11.0,10.0,
2782,2.2,0.16,33.0,15.0,5.0,9.3,
2783,1.9,0.22,27.0,11.0,5.0,14.0,
2784,1.8,0.45,17.0,10.0,5.0,23.0,
2785,1.8,0.8,13.0,9.0,5.0,29.0,
2786,2.1,0.83,9.7,14.0,10.0,30.0,
2787,2.1,0.83,9.7,14.0,10.0,30.0,
2788,2.1,0.83,18.0,14.0,10.0,30.0,
2789,2.1,0.83,18.0,14.0,10.0,30.0,
2790,1.7,0.45,16.0,18.0,13.0,23.0,
2791,1.5,0.27,19.0,19.0,18.0,20.0,
2792,2.0,0.38,24.0,12.0,10.0,26.0,
2793,1.8,0.33,29.0,5.0,6.0,24.0,
2794,2.1,0.34,36.0,10.0,8.0,22.0,
2795,2.0,0.38,39.0,14.0,10.0,21.0,
2796,1.6,0.34,46.0,14.0,18.0,16.0,
2797,1.5,0.27,47.0,10.0,11.0,12.0,
2798,1.5,0.21,50.0,7.0,18.0,11.0,
2799,1.6,0.24,50.0,4.0,16.0,12.0,
2800,1.4,0.33,47.0,3.0,17.0,13.0,
2801,1.5,0.34,32.0,1.0,13.0,22.0,
2802,1.4,0.35,26.0,5.0,5.0,22.0,
2803,1.4,0.23,34.0,4.0,11.0,8.4,
2804,1.7,0.16,37.0,8.0,4.0,9.5,
2805,1.6,0.14,33.0,16.0,5.0,9.6,
2806,2.2,0.16,29.0,25.0,4.0,11.0,
2807,2.7,0.17,31.0,22.0,6.0,11.0,
2808,2.8,0.22,29.0,11.0,11.0,14.0,
2809,3.1,0.34,30.0,8.0,8.0,17.0,
2810,2.2,0.34,40.0,8.0,9.0,16.0,
2811,1.6,0.27,48.0,16.0,8.0,13.0,
2812,1.5,0.23,57.0,17.0,10.0,12.0,
2813,1.7,0.21,61.0,24.0,11.0,11.0,
2814,1.7,0.22,65.0,28.0,13.0,10.0,
2815,2.0,0.21,67.0,31.0,13.0,9.6,
2816,2.2,0.23,74.0,36.0,9.0,12.0,
2817,2.2,0.23,76.0,45.0,9.0,13.0,
2818,2.4,0.24,72.0,53.0,15.0,12.0,
2819,2.6,0.36,57.0,54.0,21.0,17.0,
2820,2.9,0.42,48.0,48.0,23.0,20.0,
2821,3.2,0.42,41.0,50.0,21.0,20.0,
2822,3.1,0.54,28.0,50.0,18.0,27.0,
2823,2.7,0.38,46.0,28.0,22.0,18.0,
2824,2.3,0.52,45.0,29.0,23.0,17.0,
2825,2.7,0.81,32.0,36.0,25.0,32.0,
2826,3.1,0.69,30.0,40.0,26.0,29.0,
2827,3.0,0.68,24.0,51.0,32.0,26.0,
2828,3.6,0.78,9.6,45.0,32.0,33.0,
2829,4.1,0.94,3.5,43.0,34.0,33.0,
2830,5.2,0.68,6.2,43.0,27.0,24.0,
2831,1.5,0.38,3.4,22.0,11.0,11.0,
2832,1.8,0.48,8.2,21.0,10.0,11.0,
2833,2.1,0.62,19.0,21.0,9.0,14.0,
2834,2.1,0.56,21.0,24.0,11.0,13.0,
2835,1.6,0.37,34.0,30.0,12.0,9.3,
2836,2.0,0.34,53.0,33.0,20.0,11.0,
2837,2.3,0.33,61.0,36.0,22.0,10.0,
2838,2.9,0.35,67.0,47.0,27.0,11.0,
2839,2.9,0.25,57.0,47.0,25.0,10.0,
2840,2.3,0.18,41.0,46.0,24.0,7.8,
2841,2.4,0.2,36.0,32.0,16.0,10.0,
2842,2.7,0.45,23.0,27.0,9.0,12.0,
2843,3.0,0.27,42.0,28.0,16.0,8.1,
2844,2.7,0.29,52.0,34.0,17.0,9.3,
2845,2.1,0.25,52.0,32.0,19.0,8.8,
2846,2.1,0.23,54.0,32.0,22.0,8.9,
2847,2.5,0.18,51.0,36.0,26.0,7.6,
2848,3.8,0.16,44.0,29.0,21.0,8.1,
2849,2.9,0.13,25.0,22.0,18.0,8.8,
2850,2.4,0.14,23.0,21.0,10.0,7.1,
2851,2.4,0.22,21.0,21.0,11.0,9.4,
2852,2.6,0.3,14.0,20.0,12.0,13.0,
2853,1.5,0.31,8.1,9.0,11.0,14.0,
2854,5.1,0.58,3.1,12.0,9.0,24.0,
2855,3.2,0.56,4.9,16.0,15.0,23.0,
2856,2.9,0.48,3.1,29.0,10.0,21.0,
2857,3.0,0.32,5.0,31.0,19.0,15.0,
2858,2.2,0.18,7.6,28.0,15.0,8.9,
2859,1.8,0.24,8.3,18.0,15.0,11.0,
2860,1.8,0.27,9.3,14.0,8.0,13.0,
2861,1.6,0.25,7.5,13.0,6.0,13.0,
2862,2.1,0.26,3.9,16.0,12.0,16.0,
2863,2.1,0.29,2.9,14.0,15.0,15.0,
2864,2.2,0.27,5.6,13.0,12.0,12.0,
2865,2.5,0.31,9.5,15.0,11.0,13.0,
2866,4.0,0.31,17.0,18.0,6.0,11.0,
2867,8.3,0.46,15.0,18.0,11.0,18.0,
2868,4.8,0.32,23.0,17.0,11.0,18.0,
2869,3.3,0.24,30.0,17.0,11.0,13.0,
2870,14.0,0.41,20.0,22.0,9.0,23.0,
2871,9.1,0.3,24.0,31.0,7.0,19.0,
2872,2.1,0.16,31.0,34.0,7.0,9.2,
2873,1.3,0.14,26.0,26.0,18.0,10.0,
2874,1.1,0.13,25.0,17.0,17.0,7.9,
2875,1.0,0.19,22.0,13.0,17.0,10.0,
2876,1.1,0.26,16.0,15.0,13.0,16.0,
2877,1.6,0.33,14.0,16.0,12.0,18.0,
2878,2.5,0.41,13.0,14.0,15.0,19.0,
2879,2.8,0.58,6.8,16.0,15.0,26.0,
2880,2.4,0.6,1.6,22.0,25.0,28.0,
2881,2.3,0.49,2.5,27.0,20.0,24.0,
2882,2.2,0.42,2.7,27.0,19.0,21.0,
2883,2.5,0.3,5.8,24.0,18.0,15.0,
2884,2.7,0.27,7.9,19.0,16.0,14.0,
2885,3.8,0.29,6.8,26.0,15.0,13.0,
2886,2.6,0.21,8.5,24.0,11.0,11.0,
2887,2.3,0.22,9.7,22.0,13.0,9.2,
2888,2.4,0.27,13.0,17.0,11.0,9.2,
2889,3.7,0.38,20.0,16.0,17.0,11.0,
2890,4.4,0.45,31.0,31.0,17.0,14.0,
2891,4.1,0.34,43.0,43.0,18.0,14.0,
2892,4.0,0.31,62.0,47.0,18.0,12.0,
2893,4.0,0.29,69.0,44.0,25.0,12.0,
2894,3.0,0.17,42.0,28.0,30.0,9.1,
2895,7.2,0.27,42.0,26.0,27.0,13.0,
2896,11.0,0.34,33.0,28.0,27.0,19.0,
2897,9.9,0.32,24.0,34.0,23.0,17.0,
2898,12.0,0.38,17.0,41.0,21.0,19.0,
2899,9.4,0.42,14.0,33.0,16.0,19.0,
2900,12.0,0.5,7.2,25.0,18.0,26.0,
2901,14.0,0.6,1.7,22.0,25.0,30.0,
2902,1.6,0.23,14.0,28.0,12.0,6.9,
2903,1.6,0.25,17.0,29.0,17.0,7.2,
2904,1.9,0.31,24.0,33.0,18.0,8.3,
2905,2.6,0.36,30.0,44.0,19.0,9.6,
2906,2.7,0.27,40.0,47.0,21.0,11.0,
2907,2.8,0.19,36.0,46.0,23.0,8.5,
2908,3.3,0.21,47.0,38.0,18.0,8.1,
2909,3.8,0.24,58.0,39.0,19.0,10.0,
2910,4.1,0.23,66.0,43.0,22.0,8.8,
2911,4.3,0.22,70.0,40.0,24.0,8.9,
2912,3.1,0.16,43.0,37.0,19.0,8.0,
2913,2.1,0.19,30.0,33.0,17.0,8.2,
2914,1.2,0.29,34.0,30.0,12.0,10.0,
2915,1.1,0.35,26.0,31.0,15.0,14.0,
2916,1.2,0.45,16.0,25.0,11.0,20.0,
2917,1.4,0.51,14.0,29.0,16.0,20.0,
2918,1.7,0.56,6.9,21.0,9.0,22.0,
2919,1.7,0.56,4.7,28.0,9.0,21.0,
2920,1.5,0.35,12.0,29.0,4.0,13.0,
2921,1.7,0.38,7.3,32.0,11.0,15.0,
2922,1.6,0.33,6.4,26.0,9.0,12.0,
2923,1.8,0.22,11.0,21.0,6.0,7.9,
2924,1.7,0.23,11.0,22.0,7.0,7.5,
2925,1.5,0.2,12.0,22.0,13.0,6.7,
2926,2.9,0.22,11.0,23.0,16.0,6.2,
2927,2.9,0.2,13.0,18.0,15.0,5.8,
2928,2.0,0.22,20.0,15.0,16.0,5.7,
2929,2.7,0.25,25.0,25.0,22.0,7.9,
2930,2.9,0.25,41.0,33.0,23.0,8.1,
2931,2.6,0.21,45.0,37.0,18.0,7.3,
2932,1.9,0.19,47.0,33.0,21.0,6.0,
2933,2.4,0.2,57.0,31.0,19.0,7.0,
2934,3.5,0.21,67.0,27.0,21.0,7.1,
2935,3.5,0.18,59.0,23.0,17.0,6.8,
2936,2.9,0.13,35.0,22.0,16.0,7.1,
2937,2.6,0.11,27.0,32.0,8.0,6.5,
2938,2.1,0.17,21.0,31.0,7.0,7.3,
2939,1.2,0.21,22.0,24.0,4.0,8.4,
2940,1.3,0.31,16.0,21.0,9.0,15.0,
2941,1.4,0.29,14.0,17.0,6.0,12.0,
2942,1.4,0.33,10.0,15.0,8.0,14.0,
2943,1.5,0.28,11.0,6.0,4.0,12.0,
2944,1.4,0.3,10.0,8.0,3.0,13.0,
2945,1.5,0.22,13.0,11.0,3.0,8.9,
2946,1.3,0.17,7.8,9.0,3.0,7.4,
2947,1.3,0.18,6.3,8.0,5.0,7.7,
2948,1.7,0.17,7.6,20.0,2.0,6.6,
2949,1.4,0.17,4.6,23.0,4.0,7.8,
2950,1.6,0.25,6.6,31.0,4.0,7.8,
2951,1.6,0.25,6.6,31.0,4.0,7.8,
2952,2.1,0.5,16.0,15.0,5.0,12.0,
2953,2.7,0.32,30.0,12.0,15.0,10.0,
2954,2.3,0.31,41.0,17.0,12.0,12.0,
2955,1.8,0.23,41.0,25.0,17.0,10.0,
2956,2.7,0.21,50.0,23.0,10.0,12.0,
2957,2.4,0.19,44.0,28.0,9.0,9.9,
2958,1.9,0.16,44.0,28.0,9.0,9.0,
2959,1.9,0.16,44.0,32.0,4.0,9.0,
2960,1.3,0.21,26.0,38.0,3.0,8.7,
2961,1.0,0.28,20.0,27.0,4.0,9.8,
2962,1.1,0.4,17.0,15.0,4.0,16.0,
2963,1.4,0.91,3.1,9.0,6.0,31.0,
2964,1.7,0.82,3.0,16.0,9.0,30.0,
2965,2.1,1.17,1.6,17.0,16.0,32.0,
2966,2.3,0.92,2.5,22.0,17.0,27.0,
2967,2.3,0.71,2.0,20.0,16.0,24.0,
2968,1.3,0.31,6.0,22.0,12.0,13.0,
2969,1.5,0.16,10.0,18.0,7.0,7.6,
2970,1.3,0.16,9.2,20.0,4.0,7.2,
2971,1.2,0.16,8.5,18.0,2.0,7.0,
2972,1.2,0.12,7.0,24.0,4.0,6.5,
2973,1.2,0.23,5.0,20.0,2.0,9.7,
2974,1.7,0.29,8.0,26.0,5.0,11.0,
2975,1.7,0.47,11.0,24.0,3.0,11.0,
2976,1.6,0.5,13.0,97.0,5.0,14.0,
2977,1.6,0.32,28.0,99.0,3.0,13.0,
2978,1.5,0.21,35.0,95.0,9.0,11.0,
2979,1.0,0.15,26.0,21.0,6.0,8.2,
2980,1.0,0.15,33.0,26.0,9.0,7.3,
2981,1.1,0.15,42.0,33.0,10.0,7.6,
2982,1.2,0.17,46.0,41.0,12.0,8.8,
2983,1.1,0.2,28.0,41.0,16.0,11.0,
2984,1.3,0.27,14.0,39.0,12.0,15.0,
2985,1.2,0.31,9.6,36.0,15.0,12.0,
2986,1.0,0.23,12.0,25.0,9.0,10.0,
2987,1.2,0.24,12.0,16.0,4.0,9.9,
2988,1.1,0.23,10.0,12.0,5.0,9.2,
2989,1.0,0.19,8.6,20.0,8.0,8.8,
2990,1.8,0.15,8.2,13.0,4.0,7.8,
2991,1.3,0.09,12.0,9.0,2.0,4.7,
2992,1.2,0.08,11.0,5.0,2.0,4.6,
2993,1.2,0.09,9.1,5.0,2.0,4.7,
2994,1.3,0.11,9.1,10.0,3.0,6.1,
2995,1.2,0.1,14.0,4.0,9.0,5.1,
2996,1.2,0.13,13.0,4.0,8.0,5.9,
2997,1.2,0.29,8.3,1.0,6.0,10.0,
2998,1.5,0.4,5.2,1.0,6.0,14.0,
2999,1.5,0.33,6.9,7.0,6.0,13.0,
3000,1.4,0.26,10.0,7.0,6.0,12.0,
3001,1.5,0.2,15.0,14.0,2.0,8.9,
3002,1.5,0.21,14.0,12.0,5.0,9.8,
3003,1.4,0.2,14.0,10.0,7.0,10.0,
3004,1.4,0.24,11.0,9.0,4.0,13.0,
3005,1.4,0.21,12.0,10.0,7.0,12.0,
3006,1.3,0.26,11.0,12.0,4.0,14.0,
3007,1.4,0.36,9.0,11.0,8.0,16.0,
3008,1.5,0.52,5.8,7.0,8.0,18.0,
3009,1.5,0.46,6.7,8.0,8.0,18.0,
3010,1.5,0.4,10.0,4.0,8.0,16.0,
3011,1.7,0.54,6.3,5.0,5.0,20.0,
3012,1.8,0.51,3.5,1.0,6.0,19.0,
3013,1.5,0.27,7.5,1.0,2.0,11.0,
3014,1.3,0.21,9.8,4.0,2.0,7.7,
3015,1.5,0.18,9.9,9.0,3.0,6.7,
3016,1.6,0.16,10.0,9.0,2.0,5.3,
3017,1.5,0.16,9.1,5.0,7.0,6.0,
3018,1.6,0.14,13.0,2.0,5.0,5.4,
3019,1.7,0.18,11.0,5.0,10.0,6.6,
3020,1.4,0.19,11.0,5.0,8.0,7.7,
3021,1.5,0.4,8.4,6.0,6.0,13.0,
3022,1.6,0.49,11.0,3.0,3.0,15.0,
3023,1.9,0.65,8.2,3.0,2.0,21.0,
3024,1.9,0.43,11.0,3.0,3.0,17.0,
3025,1.9,0.34,15.0,3.0,3.0,13.0,
3026,2.1,0.33,13.0,8.0,2.0,13.0,
3027,1.9,0.31,12.0,14.0,7.0,13.0,
3028,1.8,0.31,11.0,12.0,8.0,13.0,
3029,2.0,0.33,11.0,9.0,7.0,14.0,
3030,2.0,0.41,8.1,3.0,6.0,17.0,
3031,1.9,0.62,4.6,3.0,11.0,21.0,
3032,1.9,0.51,4.8,7.0,8.0,18.0,
3033,1.8,0.48,5.0,7.0,7.0,17.0,
3034,1.9,0.43,5.5,11.0,4.0,16.0,
3035,1.8,0.53,4.1,7.0,7.0,19.0,
3036,1.8,0.4,8.2,12.0,4.0,15.0,
3037,1.5,0.29,12.0,7.0,4.0,10.0,
3038,1.6,0.27,12.0,6.0,5.0,10.0,
3039,0.8,0.22,11.0,2.0,6.0,8.7,
3040,0.7,0.18,13.0,2.0,7.0,5.9,
3041,0.8,0.14,17.0,2.0,4.0,4.3,
3042,0.8,0.13,16.0,2.0,4.0,5.6,
3043,0.8,0.16,12.0,2.0,9.0,7.2,
3044,0.8,0.27,8.3,2.0,12.0,10.0,
3045,1.1,0.4,8.3,3.0,16.0,12.0,
3046,1.2,0.8,11.0,6.0,8.0,19.0,
3047,1.9,0.8,9.8,10.0,9.0,21.0,
3048,1.9,0.37,23.0,22.0,8.0,14.0,
3049,1.8,0.48,26.0,25.0,12.0,15.0,
3050,1.3,0.29,28.0,30.0,17.0,11.0,
3051,1.0,0.29,21.0,24.0,18.0,11.0,
3052,1.3,0.47,13.0,22.0,16.0,16.0,
3053,1.4,0.47,10.0,19.0,16.0,17.0,
3054,1.1,0.33,7.9,12.0,10.0,15.0,
3055,1.2,0.56,4.1,10.0,9.0,20.0,
3056,1.3,0.71,2.4,4.0,9.0,23.0,
3057,1.5,0.65,2.5,2.0,8.0,21.0,
3058,1.2,0.4,7.1,2.0,5.0,15.0,
3059,1.0,0.32,10.0,3.0,5.0,13.0,
3060,1.1,0.51,4.9,10.0,4.0,18.0,
3061,1.0,0.31,6.6,22.0,6.0,13.0,
3062,0.8,0.16,15.0,20.0,8.0,6.6,
3063,1.4,0.14,19.0,13.0,8.0,4.6,
3064,1.5,0.14,19.0,4.0,6.0,4.6,
3065,1.4,0.11,20.0,5.0,6.0,4.1,
3066,1.5,0.14,18.0,5.0,6.0,5.2,
3067,1.5,0.17,17.0,5.0,2.0,6.1,
3068,1.6,0.18,18.0,2.0,3.0,6.7,
3069,1.6,0.25,18.0,6.0,5.0,8.6,
3070,1.9,0.42,15.0,4.0,4.0,14.0,
3071,2.0,0.49,11.0,8.0,4.0,18.0,
3072,1.8,0.31,17.0,3.0,7.0,14.0,
3073,2.0,0.36,31.0,7.0,6.0,18.0,
3074,2.2,0.34,38.0,12.0,9.0,14.0,
3075,2.4,0.38,37.0,22.0,13.0,16.0,
3076,2.7,0.65,35.0,24.0,23.0,24.0,
3077,2.7,0.62,39.0,30.0,21.0,22.0,
3078,2.4,0.59,33.0,20.0,21.0,24.0,
3079,2.0,0.47,20.0,20.0,22.0,19.0,
3080,2.0,0.62,9.1,6.0,22.0,23.0,
3081,1.8,0.51,8.3,10.0,16.0,20.0,
3082,1.9,0.52,5.3,9.0,10.0,20.0,
3083,1.8,0.52,5.9,9.0,9.0,19.0,
3084,2.0,0.7,3.2,9.0,12.0,22.0,
3085,1.7,0.33,9.0,5.0,9.0,13.0,
3086,1.4,0.23,12.0,5.0,7.0,8.3,
3087,1.0,0.2,12.0,1.0,4.0,7.6,
3088,1.0,0.17,10.0,8.0,8.0,6.6,
3089,1.0,0.2,7.8,13.0,7.0,8.2,
3090,1.0,0.17,6.7,12.0,10.0,8.4,
3091,1.1,0.15,8.7,4.0,5.0,6.9,
3092,1.0,0.17,10.0,4.0,7.0,6.5,
3093,1.1,0.31,8.3,4.0,2.0,9.7,
3094,1.2,0.39,6.7,2.0,9.0,11.0,
3095,1.1,0.25,10.0,10.0,9.0,8.2,
3096,1.0,0.24,13.0,9.0,12.0,9.3,
3097,1.1,0.27,13.0,11.0,6.0,9.6,
3098,1.1,0.28,14.0,7.0,7.0,8.8,
3099,1.1,0.27,14.0,11.0,7.0,9.4,
3100,1.1,0.28,11.0,7.0,7.0,12.0,
3101,1.1,0.24,10.0,6.0,3.0,12.0,
3102,1.1,0.36,6.2,4.0,17.0,17.0,
3103,1.2,0.52,3.9,3.0,17.0,18.0,
3104,1.3,0.54,2.8,4.0,17.0,19.0,
3105,1.2,0.43,3.8,3.0,11.0,17.0,
3106,1.2,0.43,3.8,4.0,9.0,16.0,
3107,1.5,0.54,1.5,4.0,11.0,17.0,
3108,1.4,0.41,1.7,15.0,9.0,13.0,
3109,1.0,0.24,3.2,22.0,13.0,9.0,
3110,1.4,0.22,3.0,30.0,10.0,8.3,
3111,1.0,0.13,5.2,17.0,10.0,4.8,
3112,0.8,0.13,4.0,7.0,10.0,5.1,
3113,0.9,0.13,4.5,9.0,9.0,3.9,
3114,0.9,0.18,2.5,11.0,5.0,6.2,
3115,1.6,0.41,1.6,8.0,8.0,9.0,
3116,1.8,0.76,2.1,13.0,8.0,9.1,
3117,2.0,0.8,3.4,10.0,3.0,11.0,
3118,2.0,0.61,3.4,10.0,5.0,13.0,
3119,2.7,0.68,6.7,12.0,11.0,17.0,
3120,2.8,0.43,17.0,15.0,9.0,15.0,
3121,2.6,0.46,24.0,19.0,11.0,16.0,
3122,2.2,0.38,35.0,25.0,9.0,13.0,
3123,2.0,0.41,37.0,24.0,12.0,16.0,
3124,2.4,0.62,23.0,25.0,15.0,29.0,
3125,2.4,0.59,23.0,25.0,15.0,24.0,
3126,2.6,0.69,14.0,29.0,16.0,25.0,
3127,2.2,0.62,7.6,36.0,15.0,20.0,
3128,2.0,0.53,4.9,30.0,12.0,19.0,
3129,2.0,0.6,3.5,26.0,15.0,19.0,
3130,2.2,0.67,2.8,25.0,10.0,18.0,
3131,2.1,0.42,4.8,24.0,8.0,14.0,
3132,1.6,0.36,5.4,22.0,8.0,12.0,
3133,1.4,0.27,7.9,18.0,8.0,10.0,
3134,2.1,0.21,8.5,14.0,12.0,8.6,
3135,2.2,0.16,9.7,12.0,6.0,6.1,
3136,2.1,0.15,10.0,6.0,11.0,5.6,
3137,1.5,0.14,5.0,8.0,5.0,5.6,
3138,2.2,0.16,5.4,7.0,9.0,8.0,
3139,2.8,0.27,6.5,13.0,2.0,9.3,
3140,3.1,0.44,7.2,10.0,6.0,13.0,
3141,3.1,0.44,7.2,10.0,6.0,13.0,
3142,3.7,0.4,9.5,25.0,10.0,15.0,
3143,2.9,0.34,23.0,29.0,12.0,14.0,
3144,2.5,0.26,27.0,26.0,11.0,11.0,
3145,2.0,0.2,29.0,24.0,13.0,7.7,
3146,1.6,0.19,25.0,20.0,8.0,7.5,
