,SO2,CO,O3,PM10,PM25,NO2,pr
0,1.0,0.88,3.4,28.0,14.0,17.8,
1,1.8,0.87,2.0,44.0,18.0,18.8,
2,1.6,0.87,1.8,39.0,16.0,18.6,
3,1.6,0.87,2.7,34.0,16.0,15.6,
4,1.6,0.85,2.2,42.0,19.0,15.2,
5,2.2,0.76,12.7,29.0,18.0,16.9,
6,2.1,0.66,16.7,32.0,18.0,17.8,
7,2.1,0.54,22.5,29.0,12.0,16.4,
8,2.1,0.58,31.1,26.0,7.0,13.6,
9,2.2,0.62,36.0,38.0,15.0,14.5,
10,2.6,0.67,34.0,45.0,11.0,17.6,
11,2.7,0.57,30.0,50.0,11.0,14.3,
12,2.6,0.53,28.0,28.0,8.0,13.0,
13,2.6,0.57,23.0,26.0,12.0,15.0,
14,2.7,0.61,16.0,32.0,9.0,17.2,
15,2.6,0.85,10.0,29.0,7.0,20.0,
16,2.2,0.69,12.0,27.0,11.0,15.7,
17,2.0,0.44,13.0,21.0,11.0,14.6,
18,1.8,0.51,10.0,27.0,16.0,15.3,
19,1.8,0.67,8.0,21.0,13.0,16.4,
20,1.7,0.74,14.0,20.0,10.0,14.6,
21,1.7,0.61,13.0,13.0,10.0,13.2,
22,1.9,0.39,15.0,11.0,4.0,11.2,
23,2.0,0.39,16.0,12.0,4.0,8.7,
24,2.2,0.57,8.0,22.0,6.0,17.7,
25,2.3,0.53,8.0,22.0,6.0,17.1,
26,2.2,0.66,5.0,22.0,12.0,23.0,
27,2.7,0.84,4.0,25.0,14.0,27.1,
28,3.1,1.61,2.0,34.0,14.0,26.9,
29,2.9,1.49,2.0,33.0,20.0,25.0,
30,2.2,1.1,2.0,28.0,14.0,18.0,
31,1.8,0.87,1.0,28.0,9.0,15.0,
32,1.9,0.7,1.0,24.0,9.0,13.0,
33,2.1,0.85,2.0,27.0,13.0,11.1,
34,2.0,0.53,2.0,14.0,7.0,10.4,
35,2.0,0.53,3.0,21.0,7.0,8.2,
36,2.0,0.53,3.0,20.0,6.0,6.4,
37,2.0,0.36,4.0,20.0,6.0,6.2,
38,1.9,0.39,6.0,20.0,6.0,6.2,
39,1.9,0.41,6.0,16.0,6.0,6.2,
40,1.7,0.62,0.0,15.0,6.0,12.3,
41,1.5,0.74,2.0,13.0,11.0,12.8,
42,1.4,1.12,1.0,19.0,13.0,14.7,
43,1.5,0.93,2.0,15.0,10.0,14.7,
44,1.4,0.65,5.0,17.0,11.0,14.7,
45,1.8,0.68,7.0,14.0,5.0,12.9,
46,2.1,0.79,10.0,18.0,10.0,14.7,
47,1.9,0.66,7.0,19.0,9.0,14.8,
48,1.7,0.54,6.0,16.0,6.0,11.5,
49,1.6,0.64,3.0,9.0,10.0,11.5,
50,2.1,0.95,3.0,9.0,11.0,11.5,
51,2.0,1.14,0.0,26.0,14.0,11.5,
52,1.7,1.16,1.0,24.0,13.0,13.2,
53,1.7,1.05,1.0,26.0,12.0,11.3,
54,1.8,1.11,1.0,29.0,6.0,10.6,
55,1.6,0.92,1.0,24.0,6.0,9.1,
56,1.5,0.68,1.0,22.0,6.0,9.8,
57,1.6,0.64,2.0,26.0,6.0,9.0,
58,1.7,0.64,2.0,19.0,6.0,7.6,
59,1.7,0.64,1.0,21.0,5.0,6.5,
60,1.7,0.63,2.0,25.0,5.0,6.3,
61,2.2,0.65,2.0,27.0,12.0,6.3,
62,2.7,0.75,2.0,21.0,12.0,6.3,
63,3.4,1.08,0.0,28.0,12.0,8.7,
64,2.4,1.2,0.0,40.0,13.0,10.9,
65,3.1,1.76,0.0,42.0,24.0,21.1,
66,2.4,1.2,22.0,32.0,19.0,19.9,
67,2.9,1.13,39.0,38.0,19.0,25.7,
68,3.4,0.86,27.0,45.0,21.0,16.6,
69,2.4,0.82,31.0,45.0,21.0,12.8,
70,2.0,0.64,32.0,40.0,14.0,11.7,
71,2.0,0.62,32.0,33.0,14.0,12.9,
72,2.1,0.69,32.0,45.0,15.0,12.9,
73,2.2,0.96,26.0,39.0,15.0,18.9,
74,2.9,1.15,23.0,50.0,15.0,22.8,
75,2.5,1.16,14.0,48.0,20.0,22.7,
76,2.2,1.12,11.0,42.0,20.0,19.9,
77,2.0,0.97,10.0,44.0,20.0,19.3,
78,1.9,1.11,8.0,42.0,20.0,20.3,
79,2.0,1.15,7.0,45.0,21.0,19.6,
80,2.3,1.07,3.0,49.0,23.0,20.8,
81,2.3,0.52,6.0,50.0,20.0,15.8,
82,2.3,0.52,6.0,49.0,22.0,15.7,
83,2.3,0.52,4.0,49.0,21.0,16.7,
84,2.3,0.45,4.0,43.0,19.0,16.5,
85,2.0,0.39,5.0,30.0,13.0,16.5,
86,1.9,0.44,5.0,29.0,12.0,16.5,
87,1.9,0.56,0.0,27.0,16.0,15.9,
88,1.7,0.91,6.0,34.0,16.0,14.0,
89,1.5,0.84,6.0,30.0,16.0,13.5,
90,2.0,0.49,0.0,43.0,12.0,14.0,
91,2.1,0.5,0.0,41.0,14.0,15.6,
92,1.8,0.7,0.0,35.0,13.0,19.1,
93,2.0,0.58,11.0,27.0,20.0,18.2,
94,2.1,0.58,9.0,31.0,20.0,18.2,
95,2.0,0.56,10.0,33.0,17.0,15.8,
96,1.9,0.61,10.0,26.0,14.0,15.5,
97,2.0,0.56,10.0,23.0,9.0,13.7,
98,1.8,0.48,12.0,23.0,12.0,10.1,
99,1.8,0.49,14.0,22.0,9.0,7.6,
100,1.8,0.49,14.0,23.0,11.0,6.7,
101,1.8,0.49,15.0,21.0,11.0,6.0,
102,1.8,0.43,16.0,23.0,11.0,6.0,
103,1.6,0.43,15.0,24.0,11.0,6.0,
104,1.5,0.22,15.0,23.0,11.0,6.0,
105,1.4,0.39,0.0,19.0,6.0,9.5,
106,1.5,0.7,11.0,25.0,6.0,15.4,
107,1.6,0.35,20.0,20.0,12.0,8.4,
108,1.8,0.44,23.0,25.0,12.0,10.7,
109,1.9,0.52,29.0,31.0,12.0,14.0,
110,2.2,0.58,37.0,39.0,14.0,14.6,
111,2.1,0.59,40.0,41.0,19.0,11.9,
112,2.0,0.56,39.0,36.0,19.0,11.6,
113,2.0,0.57,39.0,30.0,12.0,12.8,
114,1.9,0.59,34.0,37.0,15.0,13.9,
115,2.0,0.61,29.0,31.0,15.0,13.9,
116,1.9,0.85,20.0,24.0,12.0,17.9,
117,1.8,0.89,17.0,24.0,12.0,17.8,
118,1.9,0.79,16.0,25.0,12.0,17.5,
119,1.9,0.73,18.0,23.0,13.0,12.7,
120,1.7,0.72,19.0,18.0,13.0,11.1,
121,1.7,0.67,19.0,24.0,8.0,11.4,
122,1.9,0.47,21.0,22.0,15.0,11.3,
123,2.0,0.63,21.0,24.0,15.0,10.0,
124,2.0,0.63,22.0,27.0,14.0,8.4,
125,2.0,0.63,23.0,22.0,9.0,6.8,
126,2.0,0.59,24.0,22.0,17.0,5.5,
127,1.8,0.57,23.0,23.0,9.0,5.5,
128,1.7,0.57,23.0,17.0,9.0,5.5,
129,1.6,0.72,0.0,24.0,12.0,9.1,
130,1.8,1.04,22.0,27.0,12.0,15.0,
131,1.9,1.0,25.0,26.0,17.0,14.4,
132,2.0,0.94,29.0,50.0,18.0,13.3,
133,1.8,0.88,35.0,35.0,11.0,14.1,
134,1.8,0.68,39.0,36.0,11.0,14.1,
135,1.9,0.68,45.0,26.0,11.0,14.1,
136,2.1,0.68,45.0,32.0,11.0,11.7,
137,2.2,0.87,44.0,51.0,12.0,12.2,
138,2.1,0.69,39.0,35.0,12.0,10.9,
139,2.2,0.78,30.0,33.0,12.0,14.8,
140,2.0,0.98,25.0,27.0,13.0,15.9,
141,2.0,1.02,21.0,25.0,13.0,16.5,
142,1.9,0.97,22.0,25.0,12.0,14.6,
143,1.8,0.91,23.0,23.0,12.0,11.3,
144,1.6,0.94,22.0,19.0,10.0,12.0,
145,1.8,0.87,21.0,21.0,9.0,11.8,
146,1.9,0.67,24.0,22.0,4.0,8.6,
147,1.8,0.53,26.0,19.0,9.0,4.8,
148,1.8,0.53,29.0,19.0,6.0,2.8,
149,1.8,0.53,31.0,17.0,3.0,2.6,
150,1.8,0.51,32.0,14.0,3.0,3.3,
151,1.6,0.51,32.0,11.0,7.0,3.3,
152,1.6,0.57,32.0,14.0,8.0,3.3,
153,1.9,0.68,0.0,19.0,10.0,9.3,
154,2.2,0.99,26.0,20.0,13.0,13.6,
155,2.3,0.91,30.0,28.0,12.0,13.6,
156,2.0,0.92,34.0,24.0,12.0,14.4,
157,1.9,0.85,44.0,25.0,12.0,11.3,
158,1.8,0.8,50.0,31.0,7.0,9.9,
159,2.0,0.81,53.0,46.0,11.0,9.1,
160,2.0,0.71,54.0,46.0,12.0,8.2,
161,1.9,0.57,51.0,50.0,14.0,8.4,
162,1.8,0.57,42.0,50.0,16.0,9.3,
163,1.7,0.65,38.0,33.0,7.0,11.8,
164,1.6,0.83,33.0,29.0,7.0,14.8,
165,1.7,1.02,30.0,24.0,15.0,16.7,
166,1.5,0.98,32.0,27.0,13.0,13.6,
167,1.5,1.01,33.0,25.0,13.0,11.9,
168,1.5,0.88,36.0,22.0,15.0,10.7,
169,1.6,0.77,37.0,23.0,15.0,8.2,
170,1.6,0.59,41.0,23.0,11.0,6.1,
171,1.4,0.4,43.0,22.0,9.0,4.0,
172,1.5,0.4,45.0,20.0,9.0,2.8,
173,1.5,0.4,46.0,20.0,8.0,2.0,
174,1.5,0.4,45.0,20.0,12.0,2.0,
175,1.5,0.4,46.0,18.0,14.0,2.0,
176,1.6,0.36,46.0,19.0,5.0,2.0,
177,1.6,0.3,0.0,18.0,5.0,5.4,
178,1.8,0.46,42.0,21.0,12.0,8.4,
179,1.8,0.51,44.0,21.0,18.0,8.3,
180,2.0,0.5,45.0,36.0,19.0,8.6,
181,2.1,0.53,47.0,45.0,21.0,9.3,
182,2.1,0.49,50.0,72.0,21.0,9.2,
183,2.1,0.48,56.0,64.0,19.0,7.3,
184,2.0,0.46,60.0,55.0,16.0,5.8,
185,1.9,0.35,60.0,57.0,19.0,6.3,
186,1.9,0.27,58.0,62.0,25.0,7.8,
187,1.9,0.42,57.0,66.0,25.0,9.2,
188,2.1,0.55,54.0,54.0,19.0,11.2,
189,2.1,0.67,48.0,49.0,22.0,13.8,
190,2.1,0.66,53.0,46.0,19.0,12.1,
191,1.9,0.6,56.0,46.0,23.0,10.5,
192,1.9,0.65,56.0,48.0,23.0,12.7,
193,1.7,0.55,58.0,48.0,16.0,9.8,
194,1.7,0.43,56.0,35.0,16.0,9.6,
195,1.7,0.3,59.0,35.0,15.0,6.3,
196,1.7,0.3,57.0,35.0,12.0,4.5,
197,1.7,0.3,54.0,36.0,16.0,4.8,
198,1.7,0.3,56.0,34.0,14.0,4.0,
199,2.4,0.31,55.0,32.0,17.0,4.0,
200,2.4,0.35,55.0,33.0,21.0,4.0,
201,2.6,0.43,0.0,39.0,18.0,7.9,
202,2.6,0.37,47.0,35.0,18.0,10.3,
203,2.4,0.32,52.0,38.0,22.0,9.1,
204,2.4,0.41,57.0,53.0,22.0,8.9,
205,2.7,0.49,61.0,52.0,26.0,11.7,
206,2.9,0.51,69.0,59.0,29.0,10.9,
207,3.0,0.5,73.0,50.0,26.0,10.5,
208,2.8,0.5,73.0,54.0,26.0,9.4,
209,2.9,0.54,71.0,56.0,24.0,10.5,
210,3.0,0.56,69.0,56.0,26.0,11.4,
211,2.9,0.59,66.0,56.0,32.0,12.9,
212,3.0,0.66,59.0,52.0,32.0,15.4,
213,3.1,0.73,56.0,55.0,34.0,15.5,
214,3.1,0.44,57.0,55.0,32.0,14.9,
215,3.0,0.43,55.0,48.0,33.0,14.8,
216,2.7,0.48,48.0,50.0,28.0,16.1,
217,2.5,0.51,48.0,48.0,30.0,14.8,
218,2.4,0.5,48.0,45.0,31.0,11.4,
219,2.5,0.44,49.0,44.0,28.0,8.1,
220,2.4,0.44,46.0,42.0,28.0,5.7,
221,2.4,0.44,49.0,43.0,26.0,4.5,
222,2.4,0.37,37.0,45.0,22.0,6.2,
223,2.7,0.54,17.0,43.0,29.0,6.2,
224,2.7,0.59,17.0,44.0,30.0,6.2,
225,2.6,0.96,0.0,46.0,30.0,18.3,
226,4.3,1.33,12.0,51.0,35.0,25.2,
227,5.4,1.37,20.0,64.0,35.0,30.9,
228,3.2,0.93,44.0,60.0,28.0,26.8,
229,2.7,0.62,59.0,55.0,26.0,15.1,
230,2.6,0.68,68.0,63.0,33.0,12.3,
231,2.7,0.76,71.0,71.0,35.0,12.4,
232,2.8,0.7,76.0,72.0,34.0,10.5,
233,2.9,0.7,72.0,74.0,34.0,10.5,
234,2.9,0.6,71.0,72.0,34.0,10.5,
235,2.8,0.7,66.0,79.0,33.0,21.2,
236,2.5,0.95,57.0,67.0,33.0,23.2,
237,2.6,1.08,47.0,67.0,39.0,23.7,
238,3.0,1.04,42.0,69.0,39.0,24.2,
239,3.1,0.99,40.0,63.0,33.0,22.5,
240,2.8,0.84,42.0,54.0,33.0,17.2,
241,2.7,1.06,30.0,59.0,33.0,22.9,
242,2.8,0.81,26.0,59.0,34.0,17.6,
243,2.8,0.62,27.0,64.0,36.0,13.5,
244,3.6,0.62,27.0,55.0,35.0,11.7,
245,3.6,0.62,16.0,60.0,38.0,17.2,
246,3.6,0.73,14.0,61.0,43.0,20.8,
247,3.3,0.73,11.0,65.0,43.0,20.8,
248,3.0,0.69,11.0,65.0,39.0,20.8,
249,3.3,0.99,0.0,63.0,43.0,25.1,
250,3.8,1.77,10.0,70.0,43.0,28.5,
251,3.7,1.58,16.0,65.0,38.0,35.9,
252,4.0,1.27,36.0,75.0,39.0,36.8,
253,2.4,0.86,57.0,61.0,34.0,24.3,
254,1.8,0.62,68.0,59.0,29.0,15.4,
255,1.8,0.61,73.0,56.0,29.0,14.1,
256,1.9,0.49,70.0,55.0,32.0,10.6,
257,2.2,0.51,65.0,61.0,25.0,11.6,
258,2.3,0.53,59.0,59.0,22.0,12.6,
259,2.1,0.55,51.0,61.0,22.0,17.6,
260,2.1,0.77,36.0,55.0,28.0,24.6,
261,2.2,0.98,28.0,48.0,23.0,27.9,
262,1.8,0.84,33.0,42.0,27.0,21.2,
263,1.8,0.83,33.0,39.0,22.0,19.0,
264,1.4,0.88,33.0,44.0,22.0,17.7,
265,1.2,0.88,34.0,39.0,23.0,15.6,
266,1.5,1.01,13.0,51.0,23.0,22.1,
267,1.8,0.65,11.0,53.0,29.0,21.1,
268,1.8,0.65,11.0,53.0,29.0,21.1,
269,1.8,0.65,0.0,53.0,29.0,21.1,
270,1.8,0.65,0.0,53.0,29.0,21.1,
271,1.8,0.65,0.0,53.0,29.0,21.1,
272,1.8,0.65,0.0,53.0,29.0,21.1,
273,1.8,0.65,0.0,53.0,29.0,21.1,
274,1.8,0.65,0.0,53.0,29.0,21.1,
275,1.8,0.65,0.0,53.0,29.0,21.1,
276,1.8,0.65,0.0,53.0,29.0,21.1,
277,1.8,0.65,0.0,53.0,29.0,21.1,
278,1.8,0.65,0.0,53.0,29.0,21.1,
279,1.8,0.65,0.0,53.0,29.0,21.1,
280,1.8,0.65,0.0,53.0,29.0,21.1,
281,1.8,0.65,0.0,53.0,29.0,21.1,
282,1.8,0.65,0.0,53.0,29.0,21.1,
283,1.8,0.65,0.0,53.0,29.0,21.1,
284,1.8,0.65,0.0,53.0,29.0,21.1,
285,1.8,0.65,0.0,53.0,29.0,21.1,
286,1.8,0.65,0.0,53.0,29.0,21.1,
287,1.8,0.65,0.0,53.0,29.0,21.1,
288,1.8,0.65,0.0,53.0,29.0,21.1,
289,1.8,0.65,0.0,53.0,29.0,21.1,
290,1.8,0.65,0.0,53.0,29.0,21.1,
291,1.8,0.65,0.0,53.0,29.0,21.1,
292,1.8,0.65,0.0,53.0,29.0,21.1,
293,1.8,0.65,0.0,53.0,29.0,21.1,
294,1.8,0.65,0.0,53.0,29.0,21.1,
295,1.8,0.65,0.0,53.0,29.0,21.1,
296,1.8,0.65,0.0,53.0,29.0,21.1,
297,1.8,0.65,0.0,53.0,29.0,21.1,
298,1.8,0.65,0.0,53.0,29.0,21.1,
299,1.8,0.65,0.0,53.0,29.0,21.1,
300,1.8,0.65,0.0,53.0,29.0,21.1,
301,1.5,0.71,47.0,43.0,29.0,22.5,
302,1.4,0.62,68.0,48.0,22.0,19.3,
303,1.8,0.59,82.0,54.0,26.0,18.4,
304,1.6,0.42,83.0,46.0,17.0,14.4,
305,1.4,0.37,72.0,54.0,19.0,14.1,
306,1.7,0.34,66.0,63.0,24.0,14.2,
307,2.0,0.42,59.0,54.0,21.0,17.0,
308,1.8,0.56,51.0,52.0,23.0,19.6,
309,1.7,0.7,41.0,46.0,24.0,23.0,
310,1.5,0.7,41.0,43.0,30.0,19.4,
311,1.4,0.79,36.0,40.0,24.0,21.4,
312,1.0,0.71,37.0,39.0,21.0,18.4,
313,1.0,0.61,38.0,39.0,21.0,15.3,
314,1.2,0.49,39.0,37.0,22.0,11.4,
315,1.6,0.3,39.0,38.0,18.0,9.2,
316,1.6,0.3,39.0,32.0,17.0,7.4,
317,1.6,0.3,39.0,32.0,16.0,5.9,
318,1.6,0.25,32.0,30.0,17.0,6.9,
319,2.4,0.17,34.0,34.0,17.0,6.9,
320,2.0,0.26,34.0,33.0,21.0,6.9,
321,1.9,0.44,0.0,30.0,17.0,18.0,
322,2.2,0.85,27.0,37.0,17.0,25.9,
323,2.2,0.81,40.0,45.0,23.0,19.0,
324,1.7,0.47,54.0,40.0,23.0,12.8,
325,1.8,0.48,58.0,42.0,23.0,11.8,
326,1.7,0.49,65.0,45.0,19.0,12.3,
327,1.7,0.39,71.0,40.0,18.0,12.3,
328,1.7,0.39,71.0,56.0,18.0,12.3,
329,2.7,0.39,0.0,58.0,26.0,10.7,
330,2.6,0.38,63.0,63.0,24.0,13.0,
331,2.7,0.47,55.0,59.0,24.0,16.9,
332,2.6,0.57,50.0,48.0,20.0,17.1,
333,2.7,0.5,43.0,51.0,20.0,21.0,
334,2.5,0.65,46.0,51.0,25.0,16.4,
335,2.3,0.8,44.0,51.0,28.0,15.4,
336,2.1,0.88,41.0,49.0,34.0,17.8,
337,2.1,0.87,34.0,49.0,28.0,18.8,
338,2.4,0.76,28.0,44.0,26.0,16.1,
339,2.2,0.18,35.0,41.0,24.0,11.3,
340,2.0,0.18,43.0,38.0,20.0,7.7,
341,2.0,0.18,47.0,36.0,20.0,5.2,
342,2.0,0.16,47.0,31.0,17.0,5.3,
343,2.1,0.11,53.0,37.0,17.0,5.3,
344,2.3,0.13,53.0,45.0,22.0,5.3,
345,2.4,0.28,0.0,42.0,26.0,9.3,
346,2.1,0.12,36.0,44.0,26.0,12.2,
347,2.2,0.37,35.0,41.0,22.0,15.5,
348,2.3,0.56,43.0,40.0,26.0,13.3,
349,2.3,0.57,50.0,51.0,27.0,13.0,
350,2.4,0.57,55.0,53.0,27.0,12.6,
351,2.4,0.23,59.0,52.0,26.0,10.4,
352,2.2,0.23,61.0,40.0,24.0,7.7,
353,2.3,0.23,61.0,39.0,23.0,8.3,
354,2.3,0.23,54.0,38.0,21.0,11.0,
355,2.7,0.23,48.0,54.0,21.0,18.5,
356,2.7,1.04,46.0,54.0,31.0,20.1,
357,2.6,1.54,47.0,52.0,32.0,18.2,
358,2.6,1.54,45.0,53.0,35.0,17.7,
359,2.2,1.12,43.0,51.0,33.0,17.0,
360,2.1,0.99,37.0,48.0,32.0,17.3,
361,1.8,1.13,32.0,48.0,32.0,17.4,
362,1.8,1.19,27.0,43.0,31.0,19.6,
363,2.0,1.11,11.0,61.0,32.0,21.3,
364,2.3,1.11,15.0,61.0,37.0,16.8,
365,2.3,1.11,14.0,59.0,32.0,14.4,
366,2.3,0.92,12.0,45.0,31.0,12.6,
367,2.5,0.9,10.0,53.0,31.0,12.6,
368,2.2,0.76,10.0,46.0,26.0,12.6,
369,2.1,1.0,0.0,39.0,26.0,13.5,
370,2.0,0.92,28.0,38.0,28.0,16.9,
371,2.3,1.33,30.0,51.0,28.0,18.7,
372,2.2,1.1,51.0,39.0,23.0,14.8,
373,1.9,1.01,56.0,38.0,20.0,11.3,
374,2.0,0.8,62.0,50.0,27.0,11.2,
375,2.3,0.81,65.0,51.0,24.0,9.7,
376,2.6,0.86,68.0,61.0,24.0,9.3,
377,2.7,0.73,69.0,61.0,26.0,8.9,
378,2.8,1.0,66.0,59.0,23.0,9.8,
379,2.6,1.01,59.0,63.0,26.0,12.1,
380,2.3,0.97,52.0,55.0,29.0,15.0,
381,2.3,0.86,49.0,48.0,23.0,14.4,
382,2.1,0.88,49.0,39.0,22.0,13.5,
383,1.8,0.85,45.0,42.0,22.0,17.2,
384,1.9,0.02,51.0,39.0,23.0,11.5,
385,1.7,0.02,44.0,38.0,23.0,13.1,
386,1.8,0.02,34.0,37.0,21.0,12.6,
387,2.0,0.02,38.0,35.0,23.0,9.8,
388,2.2,0.02,49.0,38.0,23.0,6.5,
389,2.2,0.02,22.0,43.0,31.0,11.6,
390,2.2,0.02,45.0,44.0,26.0,7.0,
391,2.2,0.02,54.0,48.0,31.0,7.0,
392,2.5,2.38,54.0,50.0,32.0,7.0,
393,3.2,2.38,0.0,55.0,35.0,23.4,
394,3.2,2.38,20.0,62.0,35.0,27.4,
395,2.1,2.38,37.0,56.0,32.0,21.8,
396,2.0,2.38,44.0,55.0,26.0,13.5,
397,2.1,2.38,45.0,55.0,23.0,14.5,
398,2.4,2.38,51.0,65.0,23.0,12.8,
399,2.3,2.38,53.0,49.0,26.0,10.3,
400,2.5,2.38,53.0,57.0,20.0,10.0,
401,2.7,0.44,51.0,76.0,24.0,10.3,
402,2.9,0.52,47.0,49.0,14.0,12.6,
403,2.8,0.63,39.0,57.0,17.0,18.0,
404,2.8,0.63,31.0,43.0,15.0,20.6,
405,2.6,1.12,27.0,35.0,15.0,21.6,
406,2.4,1.14,31.0,29.0,16.0,15.7,
407,2.3,0.85,30.0,30.0,16.0,14.3,
408,2.2,0.64,29.0,26.0,15.0,14.4,
409,2.2,0.68,29.0,25.0,22.0,13.2,
410,2.2,1.04,23.0,29.0,21.0,14.8,
411,2.4,1.17,13.0,32.0,19.0,15.0,
412,2.4,1.17,20.0,34.0,17.0,9.2,
413,2.4,1.17,14.0,31.0,18.0,11.7,
414,2.4,1.53,9.0,40.0,19.0,16.0,
415,1.9,1.53,8.0,39.0,16.0,16.0,
416,1.8,1.41,8.0,32.0,15.0,16.0,
417,2.6,1.16,0.0,36.0,19.0,17.5,
418,3.4,1.94,8.0,49.0,28.0,22.8,
419,4.8,1.67,11.0,49.0,28.0,31.5,
420,4.8,1.38,25.0,81.0,41.0,42.9,
421,4.7,1.07,51.0,82.0,32.0,32.3,
422,3.7,1.04,63.0,84.0,27.0,20.9,
423,3.5,0.73,69.0,73.0,24.0,17.0,
424,3.2,0.65,77.0,67.0,24.0,13.9,
425,2.6,0.72,69.0,66.0,26.0,14.4,
426,2.3,0.69,62.0,67.0,24.0,15.4,
427,2.6,0.7,46.0,54.0,23.0,18.0,
428,2.7,0.93,29.0,47.0,19.0,25.3,
429,2.7,0.99,22.0,39.0,17.0,28.0,
430,2.4,1.19,13.0,44.0,17.0,33.4,
431,2.7,1.65,9.0,53.0,26.0,35.4,
432,2.9,1.22,9.0,54.0,30.0,31.3,
433,2.8,0.98,11.0,45.0,25.0,28.8,
434,3.5,0.86,10.0,48.0,22.0,28.2,
435,6.4,0.88,8.0,52.0,26.0,30.9,
436,2.4,0.88,11.0,40.0,20.0,21.6,
437,2.4,0.88,14.0,40.0,22.0,15.2,
438,2.4,0.66,15.0,40.0,24.0,13.2,
439,1.5,0.64,12.0,40.0,24.0,13.2,
440,1.6,0.67,12.0,44.0,26.0,13.2,
441,2.0,0.89,0.0,46.0,31.0,20.9,
442,2.1,1.32,13.0,50.0,26.0,24.8,
443,2.2,1.3,27.0,50.0,26.0,24.9,
444,2.6,1.3,43.0,62.0,32.0,33.8,
445,2.8,1.22,63.0,75.0,32.0,34.6,
446,2.8,1.02,70.0,73.0,31.0,31.6,
447,2.8,0.87,95.0,69.0,31.0,18.9,
448,2.8,0.85,102.0,62.0,31.0,18.8,
449,2.9,0.88,82.0,72.0,31.0,22.0,
450,2.2,0.84,70.0,61.0,22.0,16.2,
451,2.2,0.84,70.0,61.0,22.0,16.2,
452,2.2,0.84,0.0,61.0,22.0,16.2,
453,2.2,0.84,0.0,61.0,22.0,16.2,
454,2.2,0.84,0.0,61.0,22.0,16.2,
455,2.2,0.84,0.0,61.0,22.0,16.2,
456,2.2,0.84,0.0,61.0,22.0,16.2,
457,2.2,0.84,0.0,61.0,22.0,16.2,
458,2.2,0.84,0.0,61.0,22.0,16.2,
459,2.2,0.84,0.0,61.0,22.0,16.2,
460,2.2,0.84,0.0,61.0,22.0,16.2,
461,2.2,0.84,0.0,61.0,22.0,16.2,
462,2.2,0.84,0.0,61.0,22.0,16.2,
463,2.2,0.84,0.0,61.0,22.0,16.2,
464,2.2,0.84,0.0,61.0,22.0,16.2,
465,2.2,0.84,0.0,61.0,22.0,16.2,
466,2.2,0.84,0.0,61.0,22.0,16.2,
467,2.2,0.84,0.0,61.0,22.0,16.2,
468,2.2,0.84,0.0,61.0,22.0,16.2,
469,3.8,1.35,68.0,64.0,33.0,44.5,
470,2.9,0.9,81.0,59.0,33.0,21.6,
471,2.2,0.96,61.0,48.0,18.0,18.1,
472,2.2,0.92,45.0,49.0,19.0,17.0,
473,2.2,0.92,41.0,49.0,19.0,17.0,
474,1.8,0.92,41.0,51.0,17.0,15.9,
475,1.9,0.8,35.0,47.0,23.0,18.0,
476,1.8,1.16,24.0,44.0,23.0,26.3,
477,1.9,1.48,17.0,48.0,25.0,29.5,
478,1.8,1.14,19.0,48.0,22.0,22.7,
479,1.6,0.9,20.0,35.0,22.0,18.3,
480,1.8,1.03,15.0,32.0,20.0,19.8,
481,1.8,1.12,11.0,32.0,20.0,22.5,
482,1.8,0.86,13.0,30.0,21.0,18.5,
483,1.7,0.65,19.0,29.0,19.0,11.8,
484,1.6,0.65,18.0,25.0,19.0,10.4,
485,1.6,0.65,17.0,25.0,15.0,10.7,
486,1.6,0.59,19.0,22.0,20.0,9.9,
487,2.0,0.62,18.0,22.0,14.0,9.9,
488,2.0,0.58,18.0,20.0,14.0,9.9,
489,2.4,0.69,0.0,14.0,14.0,12.9,
490,2.3,0.98,19.0,19.0,16.0,16.3,
491,2.2,0.85,25.0,29.0,14.0,13.2,
492,2.4,0.67,29.0,27.0,14.0,14.3,
493,2.2,0.37,34.0,31.0,14.0,11.2,
494,2.0,0.5,35.0,25.0,13.0,12.0,
495,1.9,0.68,38.0,23.0,12.0,11.1,
496,2.0,0.61,44.0,31.0,19.0,10.6,
497,2.2,0.86,43.0,38.0,19.0,14.8,
498,2.1,0.86,42.0,37.0,18.0,15.5,
499,2.2,0.63,32.0,38.0,19.0,21.6,
500,2.2,1.01,22.0,30.0,23.0,28.0,
501,2.5,1.15,24.0,40.0,21.0,26.1,
502,2.1,0.91,26.0,34.0,13.0,21.9,
503,2.1,0.88,26.0,36.0,13.0,22.0,
504,2.2,0.77,36.0,31.0,17.0,17.3,
505,2.0,0.73,38.0,28.0,16.0,13.8,
506,1.8,0.61,44.0,23.0,6.0,9.5,
507,1.9,0.57,45.0,21.0,14.0,7.4,
508,2.0,0.57,45.0,24.0,15.0,5.5,
509,2.0,0.57,43.0,22.0,15.0,4.2,
510,2.0,0.54,43.0,22.0,11.0,3.9,
511,1.6,0.53,48.0,21.0,9.0,3.9,
512,1.6,0.99,48.0,25.0,12.0,3.9,
513,1.5,0.62,0.0,25.0,12.0,7.4,
514,1.7,0.71,49.0,30.0,15.0,12.1,
515,1.6,0.81,46.0,30.0,13.0,16.0,
516,1.9,0.78,53.0,31.0,19.0,14.2,
