,SO2,CO,O3,PM10,PM25,NO2,pr
706,2.1,0.32,9.7,40.0,16.0,22.0,
707,3.2,0.32,10.0,41.0,18.0,24.0,
708,2.7,0.27,16.0,42.0,20.0,21.0,
709,2.3,0.22,24.0,46.0,19.0,15.0,
710,1.5,0.21,36.0,48.0,13.0,9.9,
711,1.7,0.21,36.0,46.0,12.0,11.0,
712,1.4,0.16,38.0,39.0,11.0,9.1,
713,2.7,0.32,33.0,56.0,21.0,18.0,
714,1.6,0.21,41.0,65.0,28.0,12.0,
715,1.6,0.19,49.0,48.0,18.0,8.4,
716,1.3,0.13,48.0,45.0,12.0,4.8,
717,1.4,0.16,49.0,54.0,12.0,5.8,
718,1.8,0.19,46.0,66.0,17.0,10.0,
719,1.5,0.2,41.0,66.0,20.0,10.0,
720,1.4,0.26,37.0,59.0,20.0,12.0,
721,1.6,0.25,31.0,54.0,20.0,15.0,
722,1.5,0.23,28.0,55.0,22.0,15.0,
723,1.6,0.28,21.0,59.0,28.0,17.0,
724,1.8,0.26,21.0,55.0,25.0,16.0,
725,1.6,0.23,26.0,48.0,21.0,13.0,
726,1.7,0.17,31.0,39.0,19.0,11.0,
727,1.1,0.13,40.0,21.0,13.0,5.1,
728,1.2,0.13,40.0,6.0,5.0,4.2,
729,1.2,0.13,38.0,4.0,5.0,5.0,
730,1.2,0.15,35.0,7.0,5.0,4.7,
731,1.2,0.17,32.0,11.0,5.0,4.7,
732,1.2,0.19,27.0,13.0,5.0,5.6,
733,1.3,0.22,25.0,9.0,5.0,7.0,
734,1.4,0.26,25.0,8.0,5.0,9.0,
735,1.7,0.29,27.0,14.0,2.0,9.3,
736,1.7,0.29,27.0,21.0,5.0,8.6,
737,1.7,0.31,27.0,28.0,7.0,8.4,
738,1.5,0.34,31.0,35.0,8.0,7.5,
739,1.7,0.38,34.0,40.0,10.0,7.9,
740,1.8,0.4,34.0,42.0,14.0,9.0,
741,1.7,0.37,36.0,52.0,11.0,8.5,
742,1.6,0.36,38.0,54.0,11.0,8.4,
743,1.6,0.41,38.0,64.0,17.0,9.8,
744,1.7,0.44,39.0,64.0,23.0,11.0,
745,2.1,0.47,41.0,64.0,28.0,12.0,
746,2.1,0.49,40.0,64.0,29.0,11.0,
747,2.7,0.52,41.0,64.0,36.0,11.0,
748,3.9,0.57,48.0,64.0,42.0,9.5,
749,3.6,0.52,49.0,64.0,43.0,7.4,
750,3.5,0.43,50.0,64.0,38.0,6.5,
751,3.5,0.43,50.0,64.0,38.0,6.5,
752,3.5,0.43,50.0,64.0,38.0,6.5,
753,3.5,0.43,50.0,64.0,38.0,6.5,
754,3.5,0.43,50.0,64.0,38.0,6.5,
755,3.5,0.43,50.0,64.0,38.0,6.5,
756,3.5,0.43,50.0,64.0,38.0,6.5,
757,3.5,0.43,50.0,64.0,38.0,6.5,
758,3.5,0.43,50.0,64.0,38.0,6.5,
759,3.5,0.43,50.0,64.0,35.0,6.5,
760,3.0,0.4,38.0,64.0,41.0,9.4,
761,3.0,0.4,46.0,64.0,41.0,9.4,
762,3.0,0.4,46.0,64.0,41.0,9.4,
763,3.0,0.4,51.0,86.0,33.0,9.4,
764,3.4,0.39,53.0,84.0,37.0,11.0,
765,3.3,0.43,49.0,76.0,43.0,12.0,
766,3.5,0.44,47.0,76.0,45.0,14.0,
767,2.8,0.45,46.0,76.0,42.0,14.0,
768,3.1,0.44,47.0,69.0,36.0,13.0,
769,3.0,0.43,48.0,65.0,34.0,12.0,
770,2.9,0.44,47.0,64.0,42.0,12.0,
771,3.6,0.43,47.0,66.0,49.0,11.0,
772,3.1,0.43,47.0,67.0,46.0,10.0,
773,3.3,0.42,48.0,66.0,46.0,10.0,
774,3.6,0.38,50.0,58.0,43.0,8.9,
775,3.6,0.35,50.0,53.0,37.0,8.0,
776,2.6,0.26,50.0,47.0,28.0,6.2,
777,3.1,0.23,49.0,38.0,18.0,6.0,
778,2.9,0.24,50.0,34.0,19.0,4.8,
779,3.1,0.27,50.0,37.0,24.0,4.8,
780,3.5,0.27,48.0,38.0,24.0,5.3,
781,3.2,0.27,47.0,37.0,18.0,5.8,
782,2.5,0.28,45.0,40.0,15.0,6.1,
783,2.5,0.29,46.0,42.0,18.0,6.2,
784,3.0,0.33,45.0,45.0,24.0,7.7,
785,3.3,0.37,45.0,53.0,27.0,9.4,
786,3.2,0.37,44.0,58.0,23.0,9.3,
787,2.7,0.32,47.0,51.0,21.0,7.3,
788,2.8,0.34,52.0,48.0,28.0,7.3,
789,2.8,0.32,52.0,53.0,28.0,8.0,
790,2.6,0.31,53.0,56.0,21.0,8.7,
791,2.6,0.33,49.0,51.0,21.0,9.0,
792,2.4,0.33,45.0,47.0,21.0,9.2,
793,2.5,0.32,42.0,46.0,22.0,9.6,
794,2.3,0.32,40.0,46.0,21.0,10.0,
795,2.0,0.3,40.0,48.0,22.0,9.8,
796,1.8,0.29,43.0,45.0,22.0,8.2,
797,1.6,0.29,43.0,41.0,19.0,7.4,
798,1.5,0.3,43.0,36.0,18.0,7.0,
799,1.5,0.28,43.0,35.0,17.0,6.3,
800,1.9,0.27,42.0,30.0,14.0,6.3,
801,1.9,0.27,41.0,30.0,18.0,5.8,
802,2.0,0.26,40.0,31.0,19.0,6.0,
803,2.5,0.25,37.0,32.0,20.0,8.5,
804,2.1,0.26,35.0,32.0,22.0,8.5,
805,1.9,0.27,35.0,30.0,20.0,8.1,
806,2.2,0.28,32.0,35.0,22.0,13.0,
807,2.6,0.28,33.0,36.0,20.0,14.0,
808,3.0,0.27,38.0,33.0,17.0,11.0,
809,3.2,0.32,46.0,40.0,26.0,10.0,
810,3.0,0.28,53.0,45.0,26.0,8.4,
811,2.7,0.28,58.0,48.0,23.0,7.1,
812,2.5,0.26,58.0,54.0,24.0,6.6,
813,2.5,0.25,58.0,54.0,28.0,6.6,
814,2.5,0.25,58.0,54.0,28.0,6.6,
815,2.4,0.25,49.0,50.0,18.0,8.4,
