,SO2,CO,O3,PM10,PM25,NO2,pr
2300,1.3,0.58,20.0,67.0,30.0,11.0,
2301,1.7,0.58,27.0,80.0,32.0,10.0,
2302,1.7,0.52,23.0,67.0,33.0,9.6,
2303,1.4,0.47,15.0,52.0,41.0,8.0,
2304,1.5,0.4,14.0,46.0,27.0,7.2,
2305,1.7,0.53,9.0,49.0,25.0,13.0,
2306,2.3,0.58,7.3,50.0,18.0,15.0,
2307,3.8,0.71,15.0,61.0,33.0,21.0,
2308,3.9,0.77,35.0,75.0,34.0,25.0,
2309,7.8,0.54,34.0,65.0,42.0,25.0,
2310,5.8,0.46,49.0,61.0,35.0,18.0,
2311,4.5,0.44,65.0,65.0,31.0,16.0,
2312,4.9,0.38,64.0,73.0,22.0,16.0,
2313,7.3,0.37,55.0,79.0,32.0,21.0,
2314,6.8,0.33,46.0,76.0,34.0,22.0,
2315,6.0,0.35,45.0,74.0,42.0,20.0,
2316,3.8,0.35,44.0,66.0,34.0,18.0,
2317,4.3,0.49,37.0,71.0,34.0,19.0,
2318,3.1,0.57,30.0,62.0,33.0,20.0,
2319,2.5,0.49,37.0,59.0,30.0,13.0,
2320,2.0,0.47,30.0,59.0,30.0,13.0,
2321,1.7,0.41,27.0,43.0,19.0,10.0,
2322,1.7,0.42,29.0,40.0,17.0,10.0,
2323,1.5,0.39,23.0,44.0,17.0,8.8,
2324,1.5,0.33,23.0,39.0,17.0,7.9,
2325,1.1,0.36,24.0,46.0,23.0,7.5,
2326,1.5,0.39,21.0,46.0,18.0,7.4,
2327,1.9,0.45,27.0,63.0,20.0,10.0,
2328,2.8,0.45,44.0,67.0,19.0,7.6,
2329,1.6,0.48,19.0,52.0,27.0,12.0,
2330,2.9,0.7,17.0,58.0,27.0,17.0,
2331,7.3,0.81,19.0,75.0,28.0,23.0,
2332,5.0,1.12,26.0,74.0,38.0,29.0,
2333,4.9,0.79,33.0,72.0,36.0,23.0,
2334,4.9,0.79,33.0,72.0,36.0,23.0,
2335,3.3,0.31,30.0,26.0,25.0,23.0,
2336,2.6,0.39,51.0,35.0,27.0,10.0,
2337,3.5,0.33,61.0,38.0,15.0,9.6,
2338,3.5,0.34,65.0,43.0,17.0,9.4,
2339,4.3,0.39,77.0,56.0,38.0,12.0,
2340,3.6,0.32,55.0,39.0,29.0,11.0,
2341,4.2,0.32,40.0,36.0,36.0,12.0,
2342,3.5,0.29,44.0,45.0,15.0,10.0,
2343,1.7,0.22,44.0,23.0,27.0,5.7,
2344,1.3,0.22,39.0,23.0,16.0,5.4,
2345,1.2,0.2,37.0,19.0,15.0,5.5,
2346,1.2,0.24,31.0,24.0,3.0,7.5,
2347,0.8,0.21,30.0,19.0,8.0,5.9,
2348,0.2,0.21,30.0,11.0,15.0,4.9,
2349,2.4,0.19,31.0,13.0,18.0,4.4,
2350,2.7,0.18,30.0,10.0,11.0,4.1,
2351,2.6,0.17,25.0,13.0,8.0,5.1,
2352,2.8,0.17,23.0,13.0,5.0,5.0,
2353,2.8,0.17,23.0,9.0,5.0,4.7,
2354,2.9,0.23,14.0,16.0,3.0,11.0,
2355,3.1,0.3,15.0,11.0,7.0,11.0,
2356,3.5,0.26,19.0,11.0,11.0,12.0,
2357,3.7,0.19,28.0,11.0,11.0,11.0,
2358,3.3,0.16,35.0,8.0,11.0,7.9,
2359,2.5,0.15,42.0,4.0,11.0,6.2,
2360,2.7,0.18,42.0,9.0,15.0,7.3,
2361,3.0,0.21,47.0,15.0,14.0,8.0,
2362,2.8,0.21,49.0,8.0,10.0,6.5,
2363,3.0,0.22,46.0,15.0,5.0,7.6,
2364,3.0,0.22,48.0,10.0,5.0,7.2,
2365,3.0,0.26,45.0,14.0,10.0,9.0,
2366,2.7,0.19,51.0,7.0,15.0,5.3,
2367,2.5,0.21,48.0,3.0,15.0,5.7,
2368,2.7,0.2,47.0,3.0,5.0,5.9,
2369,2.7,0.21,46.0,3.0,5.0,6.3,
2370,3.0,0.24,46.0,4.0,5.0,6.7,
2371,3.3,0.23,43.0,5.0,2.0,7.5,
2372,4.0,0.29,37.0,7.0,2.0,8.4,
2373,1.0,0.21,42.0,10.0,4.0,4.9,
2374,1.4,0.18,43.0,9.0,7.0,3.8,
2375,1.4,0.17,49.0,9.0,7.0,3.9,
2376,1.2,0.19,49.0,14.0,4.0,4.3,
2377,1.1,0.19,53.0,22.0,4.0,4.5,
2378,1.5,0.19,55.0,18.0,5.0,5.1,
2379,1.3,0.21,54.0,20.0,10.0,5.0,
2380,1.3,0.23,51.0,18.0,10.0,5.6,
2381,1.9,0.24,55.0,21.0,4.0,5.8,
2382,2.4,0.27,64.0,31.0,12.0,8.3,
2383,2.6,0.27,71.0,35.0,20.0,7.1,
2384,3.1,0.26,74.0,30.0,27.0,7.1,
2385,3.5,0.26,85.0,35.0,8.0,8.2,
2386,3.2,0.26,81.0,42.0,2.0,9.6,
2387,3.7,0.28,77.0,43.0,7.0,10.0,
2388,3.4,0.32,68.0,44.0,15.0,14.0,
2389,3.7,0.31,60.0,43.0,15.0,16.0,
2390,3.9,0.34,48.0,39.0,15.0,18.0,
2391,3.7,0.4,40.0,40.0,13.0,20.0,
2392,3.1,0.27,52.0,32.0,12.0,11.0,
2393,2.8,0.3,46.0,32.0,11.0,12.0,
2394,2.5,0.25,55.0,34.0,9.0,8.1,
2395,2.4,0.25,57.0,28.0,10.0,6.9,
2396,3.6,0.29,57.0,34.0,9.0,11.0,
2397,3.8,0.27,30.0,29.0,11.0,9.6,
2398,4.1,0.28,26.0,32.0,13.0,8.7,
2399,3.7,0.25,30.0,27.0,16.0,7.3,
2400,3.7,0.28,23.0,27.0,13.0,8.3,
2401,3.8,0.44,18.0,28.0,10.0,11.0,
2402,4.7,0.53,25.0,36.0,8.0,15.0,
2403,5.0,0.48,49.0,38.0,13.0,15.0,
2404,5.3,0.43,68.0,48.0,14.0,14.0,
2405,5.1,0.35,75.0,45.0,20.0,12.0,
2406,4.7,0.33,91.0,47.0,24.0,11.0,
2407,5.0,0.31,98.0,46.0,38.0,10.0,
2408,6.6,0.29,96.0,40.0,31.0,11.0,
2409,7.9,0.26,93.0,43.0,24.0,13.0,
2410,9.0,0.25,85.0,43.0,13.0,15.0,
2411,6.6,0.26,86.0,43.0,23.0,13.0,
2412,6.0,0.3,80.0,41.0,20.0,14.0,
2413,5.2,0.33,75.0,36.0,26.0,12.0,
2414,4.9,0.37,54.0,35.0,15.0,15.0,
2415,4.4,0.36,54.0,36.0,26.0,14.0,
2416,4.1,0.33,51.0,32.0,25.0,12.0,
2417,4.0,0.29,51.0,30.0,24.0,10.0,
2418,4.2,0.27,52.0,32.0,15.0,8.1,
2419,3.7,0.27,52.0,27.0,14.0,7.8,
2420,1.6,0.3,52.0,34.0,22.0,8.0,
2421,2.1,0.28,52.0,35.0,16.0,7.5,
2422,2.1,0.27,53.0,33.0,20.0,6.3,
2423,2.4,0.3,50.0,34.0,14.0,6.6,
2424,2.5,0.34,48.0,39.0,21.0,7.8,
2425,2.6,0.45,41.0,38.0,12.0,11.0,
2426,3.4,0.52,39.0,45.0,22.0,16.0,
2427,4.3,0.5,66.0,45.0,21.0,12.0,
2428,3.4,0.41,75.0,36.0,23.0,8.3,
2429,2.8,0.44,85.0,40.0,21.0,9.9,
2430,2.8,0.38,86.0,31.0,15.0,9.2,
2431,3.6,0.33,95.0,47.0,18.0,9.1,
2432,3.9,0.31,94.0,49.0,21.0,9.3,
2433,6.2,0.34,90.0,46.0,27.0,10.0,
2434,4.8,0.29,87.0,44.0,27.0,9.2,
2435,4.2,0.27,84.0,38.0,21.0,10.0,
2436,6.1,0.32,76.0,39.0,24.0,16.0,
2437,6.0,0.46,54.0,43.0,23.0,24.0,
2438,3.9,0.44,50.0,49.0,25.0,19.0,
2439,3.3,0.43,50.0,48.0,23.0,16.0,
2440,3.2,0.41,49.0,46.0,26.0,14.0,
2441,3.5,0.42,46.0,43.0,19.0,13.0,
2442,3.8,0.41,44.0,41.0,26.0,12.0,
2443,3.4,0.41,44.0,42.0,26.0,10.0,
2444,3.7,0.34,45.0,40.0,32.0,8.6,
2445,3.1,0.32,46.0,41.0,28.0,6.7,
2446,2.9,0.27,46.0,39.0,27.0,6.7,
2447,2.4,0.28,43.0,34.0,18.0,7.2,
2448,2.8,0.38,37.0,37.0,15.0,12.0,
2449,2.8,0.6,18.0,35.0,6.0,21.0,
2450,2.6,0.32,43.0,35.0,13.0,10.0,
2451,2.8,0.24,61.0,30.0,15.0,5.7,
2452,6.4,0.26,57.0,33.0,14.0,11.0,
2453,6.4,0.26,57.0,33.0,14.0,11.0,
2454,5.0,0.28,67.0,31.0,16.0,7.8,
2455,4.0,0.24,66.0,27.0,16.0,7.2,
2456,3.7,0.22,67.0,26.0,20.0,6.5,
2457,3.3,0.23,58.0,29.0,20.0,9.0,
2458,4.2,0.24,48.0,21.0,18.0,13.0,
2459,4.6,0.27,48.0,32.0,20.0,14.0,
2460,2.5,0.3,37.0,31.0,14.0,11.0,
2461,2.6,0.26,35.0,23.0,13.0,10.0,
2462,2.1,0.24,34.0,29.0,9.0,9.2,
2463,2.0,0.23,35.0,22.0,15.0,8.3,
2464,1.8,0.24,32.0,25.0,12.0,8.2,
2465,2.2,0.28,28.0,30.0,21.0,8.8,
2466,2.4,0.31,25.0,34.0,21.0,9.4,
2467,2.1,0.33,26.0,35.0,25.0,8.9,
2468,2.1,0.36,24.0,32.0,19.0,9.9,
2469,2.3,0.43,28.0,32.0,26.0,11.0,
2470,2.6,0.67,20.0,38.0,21.0,17.0,
2471,2.8,0.46,39.0,34.0,22.0,11.0,
2472,3.5,0.41,60.0,48.0,15.0,12.0,
2473,2.8,0.33,51.0,34.0,15.0,9.3,
2474,3.1,0.41,62.0,39.0,22.0,11.0,
2475,4.5,0.39,61.0,54.0,15.0,13.0,
2476,4.7,0.3,66.0,50.0,31.0,11.0,
2477,5.1,0.34,71.0,54.0,25.0,11.0,
2478,5.2,0.33,67.0,48.0,37.0,11.0,
2479,4.9,0.39,58.0,64.0,28.0,15.0,
2480,4.7,0.44,46.0,55.0,28.0,17.0,
2481,3.9,0.47,39.0,49.0,27.0,17.0,
2482,3.6,0.42,38.0,49.0,24.0,13.0,
2483,2.8,0.41,29.0,42.0,23.0,14.0,
2484,2.3,0.35,23.0,30.0,24.0,13.0,
2485,2.1,0.3,21.0,30.0,23.0,10.0,
2486,2.0,0.28,19.0,28.0,21.0,10.0,
2487,1.7,0.33,20.0,29.0,15.0,11.0,
2488,1.9,0.35,19.0,35.0,23.0,11.0,
2489,1.9,0.31,18.0,32.0,17.0,9.7,
2490,1.8,0.28,20.0,38.0,21.0,8.1,
2491,1.9,0.25,17.0,32.0,8.0,8.3,
2492,1.8,0.29,14.0,30.0,24.0,9.3,
2493,2.5,0.4,14.0,32.0,19.0,12.0,
2494,3.7,0.47,20.0,35.0,30.0,14.0,
2495,3.8,0.38,35.0,39.0,24.0,9.1,
2496,4.5,0.32,39.0,45.0,29.0,11.0,
2497,6.2,0.39,47.0,58.0,25.0,15.0,
2498,5.6,0.39,72.0,63.0,30.0,13.0,
2499,4.7,0.46,80.0,69.0,33.0,11.0,
2500,3.8,0.3,77.0,58.0,37.0,12.0,
2501,3.2,0.25,66.0,49.0,32.0,8.6,
2502,3.1,0.25,59.0,50.0,28.0,9.2,
2503,4.8,0.3,53.0,51.0,29.0,11.0,
2504,4.3,0.33,48.0,45.0,27.0,13.0,
2505,3.0,0.31,50.0,49.0,29.0,9.1,
2506,2.7,0.36,32.0,41.0,23.0,13.0,
2507,2.3,0.31,28.0,38.0,24.0,12.0,
2508,2.2,0.32,27.0,39.0,27.0,11.0,
2509,2.4,0.37,26.0,43.0,27.0,11.0,
2510,2.0,0.31,26.0,39.0,28.0,10.0,
2511,1.6,0.25,24.0,37.0,36.0,8.3,
2512,0.6,0.24,23.0,34.0,30.0,8.2,
2513,0.9,0.3,17.0,34.0,27.0,8.7,
2514,1.6,0.36,19.0,42.0,16.0,11.0,
2515,1.4,0.35,15.0,42.0,22.0,9.9,
2516,1.4,0.36,14.0,39.0,37.0,9.6,
2517,2.0,0.48,16.0,42.0,42.0,12.0,
2518,2.8,0.54,25.0,50.0,38.0,14.0,
2519,2.8,0.47,41.0,62.0,26.0,12.0,
2520,3.7,0.47,52.0,62.0,32.0,13.0,
2521,3.3,0.45,75.0,76.0,30.0,12.0,
2522,4.0,0.44,81.0,65.0,49.0,12.0,
2523,3.2,0.41,85.0,64.0,42.0,10.0,
2524,5.0,0.31,57.0,58.0,52.0,11.0,
2525,5.0,0.31,48.0,61.0,40.0,11.0,
2526,5.0,0.31,48.0,61.0,40.0,11.0,
2527,5.0,0.41,15.0,50.0,35.0,21.0,
2528,3.9,0.42,20.0,43.0,21.0,16.0,
2529,4.7,0.5,9.6,37.0,21.0,22.0,
2530,2.2,0.45,9.5,30.0,13.0,17.0,
2531,0.9,0.43,8.4,30.0,13.0,15.0,
2532,1.2,0.46,12.0,34.0,25.0,15.0,
2533,0.6,0.36,13.0,28.0,25.0,12.0,
2534,0.5,0.28,13.0,33.0,35.0,8.7,
2535,0.2,0.24,13.0,27.0,21.0,8.0,
2536,1.5,0.23,14.0,33.0,8.0,7.2,
2537,1.6,0.23,14.0,29.0,22.0,6.8,
2538,1.7,0.22,13.0,37.0,18.0,6.3,
2539,1.6,0.24,11.0,30.0,23.0,6.9,
2540,1.8,0.3,8.6,35.0,19.0,8.9,
2541,1.9,0.42,9.5,37.0,19.0,10.0,
2542,3.7,0.46,16.0,42.0,16.0,15.0,
2543,3.5,0.46,25.0,49.0,18.0,14.0,
2544,5.0,0.5,36.0,66.0,23.0,20.0,
2545,6.6,0.44,49.0,69.0,33.0,21.0,
2546,5.5,0.38,57.0,66.0,37.0,14.0,
2547,4.6,0.32,61.0,58.0,40.0,9.9,
2548,4.1,0.26,58.0,49.0,41.0,7.9,
2549,4.0,0.25,50.0,41.0,36.0,7.3,
2550,4.4,0.26,35.0,39.0,31.0,7.9,
2551,4.0,0.25,31.0,39.0,22.0,9.0,
2552,5.2,0.31,23.0,41.0,21.0,12.0,
2553,3.1,0.32,38.0,32.0,22.0,11.0,
2554,2.1,0.36,37.0,30.0,25.0,11.0,
2555,2.3,0.39,23.0,35.0,26.0,13.0,
2556,2.5,0.44,18.0,37.0,22.0,17.0,
2557,2.4,0.41,20.0,32.0,19.0,15.0,
2558,1.9,0.33,22.0,29.0,15.0,12.0,
2559,2.2,0.36,17.0,26.0,19.0,11.0,
2560,1.8,0.36,18.0,32.0,24.0,12.0,
2561,2.0,0.27,16.0,31.0,18.0,9.8,
2562,1.7,0.24,18.0,23.0,17.0,8.1,
2563,1.7,0.22,17.0,20.0,6.0,7.5,
2564,1.9,0.32,10.0,25.0,6.0,12.0,
2565,2.3,0.52,11.0,28.0,14.0,13.0,
2566,3.8,0.61,13.0,38.0,26.0,16.0,
2567,11.0,0.41,15.0,44.0,28.0,21.0,
2568,9.3,0.42,31.0,51.0,26.0,21.0,
2569,4.9,0.35,47.0,53.0,17.0,12.0,
2570,5.4,0.39,68.0,63.0,37.0,13.0,
2571,4.7,0.34,76.0,60.0,38.0,8.7,
2572,4.6,0.28,62.0,43.0,42.0,8.5,
2573,3.9,0.29,65.0,47.0,31.0,8.5,
2574,2.8,0.29,69.0,46.0,29.0,6.7,
2575,3.0,0.3,71.0,52.0,30.0,7.5,
2576,2.9,0.34,65.0,48.0,36.0,9.2,
2577,2.7,0.38,60.0,54.0,38.0,11.0,
2578,2.2,0.34,61.0,45.0,43.0,8.6,
2579,2.4,0.4,48.0,55.0,35.0,11.0,
2580,2.4,0.5,31.0,51.0,32.0,17.0,
2581,2.6,0.46,26.0,45.0,29.0,16.0,
2582,2.7,0.41,25.0,44.0,27.0,13.0,
2583,1.3,0.39,20.0,42.0,32.0,12.0,
2584,2.5,0.33,21.0,41.0,25.0,9.5,
2585,2.4,0.3,20.0,35.0,31.0,8.2,
2586,2.2,0.28,17.0,36.0,16.0,7.7,
2587,2.2,0.31,13.0,32.0,15.0,8.4,
2588,2.1,0.28,18.0,30.0,6.0,6.6,
2589,2.3,0.35,17.0,26.0,20.0,7.2,
2590,2.6,0.4,18.0,31.0,25.0,7.9,
2591,3.1,0.47,32.0,33.0,32.0,11.0,
2592,6.0,0.38,37.0,43.0,18.0,12.0,
2593,7.4,0.33,45.0,35.0,13.0,12.0,
2594,7.0,0.32,59.0,39.0,13.0,12.0,
2595,5.3,0.31,71.0,40.0,15.0,9.4,
2596,5.6,0.31,73.0,40.0,21.0,9.2,
2597,4.6,0.29,72.0,45.0,17.0,7.7,
2598,4.4,0.29,69.0,42.0,24.0,7.5,
2599,7.7,0.32,59.0,51.0,20.0,14.0,
2600,6.9,0.34,50.0,57.0,28.0,18.0,
2601,4.5,0.36,45.0,57.0,26.0,16.0,
2602,3.6,0.42,31.0,62.0,21.0,17.0,
2603,2.8,0.38,27.0,43.0,14.0,13.0,
2604,2.9,0.41,26.0,48.0,14.0,14.0,
2605,3.2,0.41,23.0,45.0,29.0,14.0,
2606,2.9,0.36,29.0,46.0,23.0,10.0,
2607,3.4,0.25,43.0,34.0,28.0,5.5,
2608,3.9,0.24,35.0,30.0,20.0,4.7,
2609,3.8,0.24,33.0,28.0,11.0,5.2,
2610,3.1,0.22,35.0,29.0,2.0,4.6,
2611,2.7,0.23,36.0,27.0,7.0,4.6,
2612,2.7,0.25,36.0,29.0,20.0,6.1,
2613,3.3,0.33,38.0,31.0,27.0,7.8,
2614,3.4,0.39,38.0,36.0,27.0,11.0,
2615,3.9,0.39,46.0,38.0,21.0,12.0,
2616,4.2,0.34,55.0,46.0,15.0,10.0,
2617,6.0,0.36,61.0,71.0,21.0,12.0,
2618,7.4,0.35,61.0,85.0,19.0,12.0,
2619,7.3,0.34,57.0,74.0,25.0,11.0,
2620,8.7,0.38,50.0,70.0,19.0,14.0,
2621,10.0,0.42,47.0,66.0,23.0,16.0,
2622,12.0,0.56,41.0,74.0,29.0,23.0,
2623,8.4,0.5,44.0,66.0,34.0,19.0,
2624,6.0,0.5,41.0,58.0,30.0,17.0,
2625,6.0,0.5,41.0,58.0,30.0,17.0,
2626,5.2,0.41,37.0,53.0,19.0,14.0,
2627,4.5,0.42,34.0,51.0,27.0,14.0,
2628,3.9,0.28,39.0,54.0,22.0,8.3,
2629,4.1,0.26,44.0,48.0,17.0,6.9,
2630,3.9,0.3,42.0,59.0,8.0,7.7,
2631,3.6,0.35,40.0,61.0,20.0,8.7,
2632,3.4,0.3,43.0,64.0,37.0,7.2,
2633,3.2,0.25,36.0,47.0,38.0,5.5,
2634,3.4,0.2,21.0,27.0,26.0,6.0,
2635,2.7,0.16,19.0,26.0,11.0,5.3,
2636,2.5,0.23,23.0,29.0,12.0,5.9,
2637,2.3,0.25,26.0,30.0,19.0,6.9,
2638,2.6,0.26,22.0,23.0,17.0,6.4,
2639,3.3,0.34,24.0,29.0,17.0,7.4,
2640,4.4,0.44,31.0,27.0,10.0,9.8,
2641,3.7,0.45,43.0,37.0,11.0,12.0,
2642,4.8,1.1,43.0,39.0,15.0,12.0,
2643,8.1,0.49,31.0,24.0,15.0,14.0,
2644,6.0,0.36,34.0,29.0,20.0,10.0,
2645,5.2,0.25,33.0,26.0,8.0,11.0,
2646,5.2,0.22,28.0,32.0,14.0,10.0,
2647,5.2,0.26,24.0,31.0,9.0,12.0,
2648,5.7,0.34,23.0,39.0,16.0,14.0,
2649,6.0,0.36,20.0,30.0,10.0,16.0,
2650,4.2,0.45,7.8,35.0,8.0,21.0,
2651,4.0,0.46,7.1,32.0,5.0,19.0,
2652,4.1,0.7,5.6,32.0,11.0,18.0,
2653,4.1,0.61,5.2,28.0,16.0,18.0,
2654,3.0,0.32,13.0,27.0,15.0,12.0,
2655,2.3,0.25,18.0,21.0,13.0,9.6,
2656,2.1,0.25,18.0,30.0,9.0,9.2,
2657,2.0,0.22,17.0,26.0,8.0,9.1,
2658,1.5,0.19,21.0,22.0,9.0,6.0,
2659,1.5,0.17,21.0,21.0,6.0,6.6,
2660,1.6,0.21,20.0,21.0,8.0,8.5,
2661,2.2,0.32,20.0,27.0,9.0,10.0,
2662,2.5,0.5,23.0,37.0,9.0,16.0,
2663,2.7,0.33,37.0,46.0,7.0,15.0,
2664,2.3,0.2,53.0,22.0,14.0,7.9,
2665,3.2,0.22,60.0,36.0,26.0,9.6,
2666,5.0,0.29,61.0,55.0,27.0,14.0,
2667,5.7,0.3,78.0,54.0,24.0,13.0,
2668,5.6,0.32,81.0,49.0,19.0,12.0,
2669,5.1,0.26,82.0,51.0,30.0,11.0,
2670,4.3,0.24,70.0,46.0,23.0,14.0,
2671,5.8,0.33,56.0,53.0,28.0,21.0,
2672,4.6,0.39,52.0,59.0,23.0,21.0,
2673,5.3,0.4,40.0,58.0,27.0,20.0,
2674,4.1,0.38,38.0,56.0,20.0,16.0,
2675,3.5,0.44,24.0,46.0,22.0,18.0,
2676,3.0,0.42,20.0,48.0,22.0,16.0,
2677,2.8,0.4,18.0,41.0,22.0,14.0,
2678,2.8,0.4,18.0,41.0,22.0,14.0,
2679,2.7,0.41,23.0,48.0,22.0,12.0,
2680,2.3,0.38,20.0,35.0,18.0,11.0,
2681,2.6,0.35,22.0,35.0,14.0,11.0,
2682,2.4,0.34,21.0,36.0,15.0,9.2,
2683,3.0,0.41,19.0,39.0,19.0,9.9,
2684,2.7,0.48,15.0,44.0,21.0,12.0,
2685,3.1,0.58,12.0,44.0,16.0,15.0,
2686,5.2,0.69,12.0,53.0,13.0,23.0,
2687,5.9,0.55,26.0,68.0,19.0,19.0,
2688,5.7,0.62,47.0,68.0,21.0,19.0,
2689,5.8,0.62,64.0,77.0,34.0,22.0,
2690,5.2,0.45,84.0,75.0,30.0,14.0,
2691,5.0,0.35,79.0,75.0,50.0,12.0,
2692,4.0,0.3,62.0,75.0,50.0,12.0,
2693,5.2,0.33,62.0,50.0,45.0,9.1,
2694,5.0,0.3,53.0,39.0,38.0,7.5,
2695,4.1,0.3,52.0,40.0,18.0,8.0,
2696,4.0,0.35,47.0,43.0,18.0,12.0,
2697,3.4,0.34,45.0,45.0,22.0,11.0,
2698,2.8,0.45,32.0,35.0,26.0,13.0,
2699,2.2,0.35,27.0,32.0,30.0,11.0,
2700,2.1,0.29,25.0,31.0,27.0,9.3,
2701,1.9,0.24,22.0,27.0,24.0,9.1,
2702,1.8,0.2,20.0,20.0,19.0,7.9,
2703,1.4,0.2,21.0,20.0,16.0,7.1,
2704,2.3,0.28,28.0,31.0,17.0,7.1,
2705,3.1,0.32,22.0,31.0,13.0,9.3,
2706,2.3,0.31,16.0,30.0,5.0,10.0,
2707,2.2,0.28,19.0,33.0,5.0,9.5,
2708,1.8,0.33,20.0,32.0,15.0,10.0,
2709,1.9,0.43,20.0,38.0,28.0,12.0,
2710,4.1,0.6,25.0,48.0,33.0,20.0,
2711,4.4,0.47,33.0,56.0,34.0,16.0,
2712,6.0,0.42,35.0,60.0,31.0,14.0,
2713,5.0,0.34,49.0,60.0,30.0,11.0,
2714,3.8,0.37,73.0,53.0,26.0,12.0,
2715,3.6,0.32,74.0,51.0,26.0,10.0,
2716,3.8,0.31,81.0,51.0,23.0,10.0,
2717,5.4,0.31,74.0,59.0,27.0,13.0,
2718,3.9,0.24,30.0,38.0,15.0,12.0,
2719,4.0,0.24,17.0,25.0,12.0,14.0,
2720,4.0,0.34,17.0,29.0,4.0,15.0,
2721,3.1,0.33,18.0,37.0,7.0,15.0,
2722,2.3,0.31,16.0,33.0,7.0,12.0,
2723,2.6,0.3,15.0,32.0,12.0,11.0,
2724,2.0,0.25,16.0,32.0,8.0,9.6,
2725,2.2,0.19,15.0,24.0,10.0,8.2,
2726,2.7,0.22,11.0,24.0,4.0,10.0,
2727,3.0,0.22,8.6,28.0,5.0,12.0,
2728,3.6,0.24,6.2,28.0,5.0,14.0,
2729,3.4,0.23,7.5,30.0,8.0,14.0,
2730,3.5,0.2,10.0,27.0,6.0,9.5,
2731,3.4,0.19,12.0,30.0,8.0,8.2,
2732,3.3,0.21,14.0,28.0,11.0,7.2,
2733,3.0,0.23,17.0,25.0,20.0,6.1,
2734,2.9,0.21,21.0,32.0,15.0,5.2,
2735,4.2,0.44,21.0,47.0,15.0,10.0,
2736,4.0,0.39,30.0,43.0,14.0,9.6,
2737,4.2,0.44,31.0,51.0,17.0,12.0,
2738,4.4,0.31,29.0,42.0,23.0,12.0,
2739,4.9,0.27,23.0,34.0,21.0,11.0,
2740,4.5,0.47,24.0,40.0,19.0,12.0,
2741,3.6,0.43,26.0,30.0,16.0,11.0,
2742,2.6,0.22,28.0,22.0,20.0,7.7,
2743,2.6,0.22,28.0,22.0,20.0,7.7,
2744,2.4,0.28,23.0,23.0,21.0,10.0,
2745,2.5,0.23,26.0,22.0,15.0,7.9,
2746,2.1,0.2,26.0,22.0,14.0,7.5,
2747,2.1,0.14,37.0,18.0,7.0,5.1,
2748,2.0,0.19,30.0,7.0,4.0,8.3,
2749,3.4,0.25,18.0,36.0,12.0,15.0,
2750,3.2,0.2,20.0,24.0,10.0,11.0,
2751,3.7,0.19,20.0,14.0,10.0,9.5,
2752,2.5,0.14,24.0,11.0,4.0,6.1,
2753,2.7,0.16,19.0,15.0,5.0,7.0,
2754,3.3,0.2,16.0,12.0,3.0,9.5,
2755,3.6,0.25,12.0,18.0,3.0,11.0,
2756,3.9,0.33,11.0,27.0,8.0,13.0,
2757,4.1,0.42,15.0,23.0,8.0,12.0,
2758,4.6,0.47,21.0,25.0,20.0,12.0,
2759,6.5,0.23,31.0,24.0,15.0,11.0,
2760,5.5,0.25,43.0,25.0,18.0,9.5,
2761,5.1,0.26,52.0,24.0,15.0,8.1,
2762,4.4,0.28,67.0,22.0,18.0,7.5,
2763,3.9,0.31,84.0,23.0,18.0,7.8,
2764,3.5,0.22,71.0,25.0,15.0,6.1,
2765,5.1,0.26,79.0,32.0,15.0,6.2,
2766,6.1,0.24,74.0,33.0,15.0,7.2,
2767,6.1,0.22,63.0,33.0,14.0,8.5,
2768,5.5,0.23,55.0,22.0,19.0,8.2,
2769,4.9,0.24,50.0,27.0,26.0,9.1,
2770,3.5,0.28,44.0,25.0,27.0,9.7,
2771,3.6,0.27,36.0,26.0,20.0,11.0,
2772,3.4,0.32,33.0,27.0,16.0,11.0,
2773,3.4,0.25,34.0,26.0,14.0,8.9,
2774,3.5,0.23,33.0,22.0,11.0,8.1,
2775,3.1,0.23,28.0,24.0,10.0,7.5,
2776,2.4,0.27,23.0,22.0,6.0,8.6,
2777,2.4,0.3,16.0,26.0,19.0,9.6,
2778,2.8,0.34,11.0,29.0,14.0,13.0,
2779,2.8,0.36,9.6,27.0,19.0,13.0,
2780,3.0,0.4,10.0,30.0,17.0,14.0,
2781,3.4,0.41,17.0,28.0,17.0,12.0,
2782,5.1,0.47,30.0,37.0,18.0,13.0,
2783,4.5,0.4,45.0,31.0,12.0,11.0,
2784,4.5,0.43,62.0,41.0,21.0,12.0,
2785,4.6,0.41,70.0,41.0,19.0,13.0,
2786,4.7,0.3,70.0,56.0,30.0,9.7,
2787,4.8,0.26,72.0,41.0,30.0,7.6,
2788,4.4,0.25,68.0,45.0,43.0,7.5,
2789,4.8,0.28,71.0,43.0,29.0,8.4,
2790,6.5,0.3,60.0,42.0,30.0,12.0,
2791,5.7,0.26,56.0,38.0,19.0,12.0,
2792,3.9,0.27,54.0,28.0,19.0,9.7,
2793,3.7,0.27,47.0,32.0,19.0,10.0,
2794,3.0,0.22,43.0,22.0,15.0,9.6,
2795,2.4,0.18,43.0,14.0,13.0,6.4,
2796,2.3,0.19,38.0,15.0,5.0,6.4,
2797,2.1,0.18,38.0,11.0,10.0,6.4,
2798,1.7,0.17,36.0,10.0,10.0,5.5,
