,SO2,CO,O3,PM10,PM25,NO2,pr
1681,1.8,0.65,12.0,88.0,60.0,15.7,
1682,2.0,0.66,10.0,88.0,63.0,25.6,
1683,1.6,0.64,10.0,88.0,64.0,16.8,
1684,1.3,0.58,11.0,89.0,64.0,9.9,
1685,1.3,0.53,12.0,88.0,64.0,9.9,
1686,1.4,0.52,12.0,86.0,64.0,13.9,
1687,1.6,0.51,12.0,82.0,62.0,15.5,
1688,1.8,0.49,13.0,79.0,60.0,11.9,
1689,2.5,0.47,15.0,76.0,59.0,11.5,
1690,2.6,0.41,19.0,75.0,55.0,10.1,
1691,2.5,0.41,24.0,72.0,51.0,8.1,
1692,2.3,0.39,30.0,72.0,48.0,7.4,
1693,5.1,0.38,36.0,72.0,47.0,11.1,
1694,8.3,0.38,41.0,76.0,47.0,16.2,
1695,4.4,0.35,47.0,81.0,49.0,13.7,
1696,3.6,0.34,51.0,86.0,52.0,13.6,
1697,3.3,0.35,54.0,91.0,54.0,16.6,
1698,2.7,0.36,54.0,96.0,59.0,20.3,
1699,2.7,0.39,52.0,104.0,65.0,19.2,
1700,2.5,0.42,49.0,114.0,73.0,20.3,
1701,2.6,0.45,45.0,120.0,79.0,24.6,
1702,3.2,0.47,42.0,126.0,87.0,23.6,
1703,3.0,0.48,40.0,132.0,95.0,14.0,
1704,1.8,0.51,36.0,138.0,97.0,17.1,
1705,1.8,0.54,32.0,140.0,98.0,14.7,
1706,2.0,0.56,31.0,139.0,98.0,14.4,
1707,1.9,0.56,28.0,136.0,97.0,12.5,
1708,2.9,0.55,26.0,133.0,97.0,10.7,
1709,2.9,0.53,25.0,136.0,97.0,10.7,
1710,2.8,0.52,23.0,137.0,95.0,13.4,
1711,3.8,0.57,18.0,134.0,91.0,26.4,
1712,2.7,0.57,18.0,135.0,90.0,21.0,
1713,3.2,0.56,20.0,139.0,96.0,15.6,
1714,2.8,0.53,23.0,137.0,96.0,12.2,
1715,2.0,0.51,26.0,130.0,91.0,8.3,
1716,1.7,0.49,29.0,114.0,82.0,6.3,
1717,1.7,0.48,33.0,96.0,67.0,6.0,
1718,1.9,0.45,37.0,84.0,57.0,6.7,
1719,2.0,0.39,43.0,78.0,51.0,7.3,
1720,2.5,0.36,46.0,76.0,49.0,10.7,
1721,2.8,0.35,47.0,76.0,49.0,13.0,
1722,2.8,0.35,46.0,75.0,48.0,15.1,
1723,2.5,0.36,44.0,76.0,49.0,15.7,
1724,2.1,0.37,42.0,72.0,47.0,14.8,
1725,1.6,0.38,40.0,66.0,44.0,11.3,
1726,1.7,0.38,40.0,60.0,40.0,9.3,
1727,1.9,0.4,39.0,54.0,37.0,7.9,
1728,2.0,0.42,39.0,54.0,36.0,9.2,
1729,2.0,0.42,40.0,56.0,36.0,9.7,
1730,3.5,0.42,41.0,63.0,40.0,9.5,
1731,3.6,0.42,43.0,72.0,46.0,8.9,
1732,3.7,0.42,44.0,80.0,51.0,10.5,
1733,3.8,0.44,45.0,86.0,55.0,10.5,
1734,3.7,0.47,44.0,86.0,57.0,11.0,
1735,3.8,0.48,42.0,84.0,55.0,12.2,
1736,3.5,0.47,40.0,82.0,52.0,13.8,
1737,3.5,0.51,38.0,80.0,50.0,14.6,
1738,3.0,0.54,39.0,80.0,49.0,12.3,
1739,2.9,0.54,39.0,82.0,50.0,12.1,
1740,2.9,0.55,41.0,84.0,51.0,10.6,
1741,2.7,0.55,42.0,85.0,52.0,12.1,
1742,2.9,0.54,44.0,86.0,51.0,13.7,
1743,2.8,0.55,46.0,86.0,52.0,14.4,
1744,2.8,0.55,47.0,86.0,52.0,15.1,
1745,2.8,0.53,47.0,86.0,52.0,18.8,
1746,3.1,0.51,46.0,88.0,51.0,21.1,
1747,2.8,0.5,44.0,88.0,51.0,18.9,
1748,2.6,0.5,41.0,87.0,51.0,18.7,
1749,2.7,0.51,37.0,87.0,51.0,21.5,
1750,3.0,0.52,33.0,86.0,51.0,26.1,
1751,2.7,0.52,29.0,87.0,52.0,25.2,
1752,2.5,0.53,25.0,88.0,53.0,28.0,
1753,2.5,0.56,22.0,90.0,53.0,25.4,
1754,2.1,0.6,20.0,90.0,54.0,31.4,
1755,2.1,0.61,17.0,90.0,55.0,26.6,
1756,2.6,0.62,14.0,88.0,54.0,25.4,
1757,2.7,0.62,13.0,87.0,55.0,25.4,
1758,2.4,0.63,11.0,87.0,56.0,29.1,
1759,3.2,0.66,9.0,88.0,56.0,32.0,
1760,3.9,0.7,8.0,90.0,57.0,32.1,
1761,4.0,0.7,9.0,92.0,58.0,31.5,
1762,3.7,0.66,11.0,94.0,58.0,25.0,
1763,3.0,0.64,15.0,94.0,56.0,18.1,
1764,2.1,0.62,20.0,92.0,54.0,12.1,
1765,2.0,0.59,26.0,87.0,51.0,10.0,
1766,3.0,0.54,31.0,82.0,47.0,11.2,
1767,3.0,0.51,35.0,80.0,46.0,11.2,
1768,2.3,0.41,39.0,76.0,42.0,17.7,
1769,2.0,0.36,40.0,76.0,38.0,22.6,
1770,2.3,0.33,40.0,76.0,36.0,25.2,
1771,2.1,0.3,37.0,74.0,36.0,19.9,
1772,1.6,0.28,32.0,72.0,35.0,18.7,
1773,1.6,0.27,26.0,66.0,33.0,17.4,
1774,1.4,0.28,20.0,60.0,30.0,21.1,
1775,1.6,0.28,18.0,54.0,27.0,25.8,
1776,1.7,0.31,15.0,52.0,26.0,27.0,
1777,1.7,0.35,12.0,51.0,26.0,29.8,
1778,2.2,0.4,10.0,51.0,27.0,32.9,
1779,2.3,0.41,8.0,52.0,29.0,29.8,
1780,2.3,0.45,6.0,54.0,31.0,28.5,
1781,2.6,0.48,4.0,54.0,32.0,28.5,
1782,2.7,0.51,3.0,54.0,32.0,28.8,
1783,2.7,0.55,2.0,56.0,33.0,24.1,
1784,3.2,0.61,2.0,58.0,34.0,26.9,
1785,3.6,0.64,3.0,60.0,36.0,33.7,
1786,3.5,0.65,5.0,64.0,39.0,39.2,
1787,3.1,0.64,9.0,72.0,42.0,27.9,
1788,2.9,0.63,16.0,74.0,43.0,19.2,
1789,2.0,0.61,23.0,77.0,45.0,11.7,
1790,4.0,0.59,31.0,78.0,45.0,13.1,
1791,4.5,0.54,37.0,75.0,43.0,14.7,
1792,3.0,0.47,43.0,76.0,42.0,15.8,
1793,2.2,0.41,47.0,74.0,41.0,21.1,
1794,2.2,0.38,48.0,74.0,40.0,27.2,
1795,2.7,0.39,45.0,75.0,40.0,34.6,
1796,3.4,0.42,39.0,74.0,41.0,40.9,
1797,3.1,0.48,32.0,74.0,42.0,39.2,
1798,2.8,0.55,25.0,74.0,43.0,39.1,
1799,2.5,0.61,18.0,75.0,44.0,34.7,
1800,2.7,0.66,12.0,78.0,46.0,28.7,
1801,2.7,0.69,9.0,83.0,51.0,23.1,
1802,4.3,0.7,7.0,90.0,56.0,20.1,
1803,3.5,0.7,7.0,95.0,61.0,18.4,
1804,3.5,0.67,8.0,100.0,65.0,15.2,
1805,2.3,0.61,11.0,102.0,67.0,15.2,
1806,2.7,0.56,14.0,100.0,65.0,17.2,
1807,5.0,0.57,14.0,97.0,64.0,29.1,
1808,6.1,0.61,15.0,100.0,66.0,38.0,
1809,3.3,0.65,15.0,102.0,68.0,43.4,
1810,3.6,0.72,15.0,105.0,69.0,50.6,
1811,3.0,0.72,18.0,112.0,73.0,28.5,
1812,7.8,0.75,21.0,111.0,70.0,35.6,
1813,9.2,0.78,23.0,114.0,71.0,27.8,
1814,4.3,0.78,27.0,116.0,70.0,16.5,
1815,2.9,0.71,31.0,108.0,65.0,17.5,
1816,2.9,0.64,34.0,103.0,61.0,21.4,
1817,3.5,0.59,36.0,96.0,55.0,35.6,
1818,3.7,0.54,36.0,90.0,52.0,34.2,
1819,4.5,0.55,33.0,90.0,51.0,35.3,
1820,3.9,0.54,29.0,90.0,50.0,40.0,
1821,3.6,0.53,26.0,91.0,50.0,31.4,
1822,2.3,0.53,22.0,94.0,50.0,15.0,
1823,2.4,0.55,21.0,91.0,50.0,15.1,
1824,1.9,0.56,19.0,92.0,51.0,14.0,
1825,1.9,0.53,18.0,90.0,52.0,10.8,
1826,1.6,0.49,19.0,86.0,51.0,10.3,
1827,1.5,0.45,19.0,86.0,49.0,11.5,
1828,1.4,0.41,20.0,84.0,47.0,12.4,
1829,1.6,0.38,21.0,82.0,45.0,12.4,
1830,2.0,0.36,21.0,80.0,44.0,10.9,
1831,1.6,0.33,20.0,78.0,44.0,12.6,
1832,1.6,0.32,21.0,73.0,43.0,13.5,
1833,1.7,0.32,22.0,68.0,41.0,12.6,
1834,1.6,0.33,24.0,64.0,39.0,12.5,
1835,1.5,0.34,26.0,60.0,36.0,11.8,
1836,1.6,0.33,29.0,58.0,33.0,10.5,
1837,1.5,0.32,31.0,54.0,29.0,9.6,
1838,1.5,0.32,33.0,51.0,26.0,9.5,
1839,1.6,0.31,34.0,48.0,25.0,10.0,
1840,1.7,0.31,35.0,46.0,23.0,13.1,
1841,1.6,0.31,35.0,44.0,23.0,17.7,
1842,1.6,0.26,34.0,44.0,22.0,16.5,
1843,1.7,0.25,31.0,44.0,23.0,17.4,
1844,1.7,0.26,29.0,44.0,24.0,16.8,
1845,1.7,0.27,26.0,44.0,25.0,16.7,
1846,1.7,0.27,26.0,44.0,25.0,16.7,
1847,1.7,0.27,26.0,44.0,25.0,16.7,
1848,1.7,0.27,26.0,44.0,25.0,16.7,
1849,1.7,0.27,26.0,44.0,25.0,16.7,
1850,1.7,0.27,26.0,44.0,25.0,16.7,
1851,1.7,0.27,26.0,44.0,25.0,16.7,
1852,1.7,0.27,26.0,44.0,25.0,16.7,
1853,1.8,0.46,5.0,49.0,31.0,16.7,
1854,1.9,0.46,4.0,56.0,35.0,22.2,
1855,2.4,0.47,3.0,62.0,39.0,20.5,
1856,2.4,0.48,4.0,66.0,41.0,19.9,
1857,2.6,0.47,7.0,67.0,41.0,16.1,
1858,2.2,0.44,11.0,66.0,40.0,14.8,
1859,2.1,0.44,15.0,64.0,39.0,18.5,
1860,4.7,0.45,21.0,62.0,37.0,15.0,
1861,3.6,0.43,26.0,64.0,37.0,9.6,
1862,1.6,0.4,32.0,64.0,36.0,5.6,
1863,1.6,0.36,38.0,65.0,35.0,8.1,
1864,1.8,0.31,42.0,62.0,32.0,9.2,
1865,1.8,0.29,43.0,59.0,30.0,14.6,
1866,2.1,0.29,42.0,57.0,29.0,20.8,
1867,2.0,0.31,39.0,57.0,30.0,23.1,
1868,1.7,0.3,36.0,57.0,31.0,16.4,
1869,1.9,0.29,33.0,56.0,31.0,14.3,
1870,1.7,0.31,30.0,55.0,31.0,13.3,
1871,1.7,0.32,28.0,51.0,29.0,10.7,
1872,1.7,0.34,26.0,48.0,26.0,12.2,
1873,1.7,0.35,26.0,45.0,26.0,11.2,
1874,1.4,0.33,26.0,41.0,25.0,8.5,
1875,1.5,0.3,28.0,38.0,22.0,8.5,
1876,1.2,0.28,30.0,36.0,21.0,5.7,
1877,1.1,0.27,32.0,33.0,19.0,5.7,
1878,1.0,0.27,33.0,31.0,18.0,6.0,
1879,1.2,0.27,34.0,29.0,17.0,6.8,
1880,1.5,0.29,33.0,28.0,16.0,10.1,
1881,1.5,0.31,32.0,27.0,16.0,11.0,
1882,1.6,0.35,31.0,28.0,17.0,9.9,
1883,1.9,0.39,31.0,30.0,18.0,10.9,
1884,2.5,0.46,31.0,39.0,25.0,10.8,
1885,2.5,0.54,31.0,54.0,36.0,12.2,
1886,2.4,0.63,31.0,69.0,49.0,12.8,
1887,2.0,0.71,31.0,84.0,62.0,12.3,
1888,1.8,0.79,32.0,90.0,69.0,13.3,
1889,1.7,0.86,33.0,90.0,70.0,15.6,
1890,1.7,0.9,33.0,84.0,67.0,14.7,
1891,1.4,0.9,32.0,78.0,62.0,12.7,
1892,1.6,0.88,31.0,73.0,56.0,11.7,
1893,1.5,0.85,30.0,70.0,53.0,10.8,
1894,1.6,0.82,30.0,70.0,49.0,10.9,
1895,1.5,0.78,29.0,70.0,47.0,9.4,
1896,1.8,0.73,29.0,68.0,45.0,8.1,
1897,1.8,0.64,30.0,65.0,40.0,10.1,
1898,1.4,0.56,30.0,62.0,36.0,10.4,
1899,1.3,0.53,30.0,58.0,32.0,9.9,
1900,1.6,0.47,30.0,54.0,28.0,11.7,
1901,1.3,0.41,30.0,53.0,26.0,11.7,
1902,1.5,0.34,30.0,51.0,25.0,12.8,
1903,2.0,0.27,30.0,50.0,24.0,14.5,
1904,1.9,0.24,29.0,48.0,23.0,15.0,
1905,1.9,0.23,28.0,46.0,22.0,16.6,
1906,1.8,0.23,29.0,46.0,23.0,11.3,
1907,1.9,0.24,30.0,46.0,22.0,12.0,
1908,1.7,0.25,33.0,47.0,22.0,9.3,
1909,1.7,0.26,36.0,48.0,23.0,8.6,
1910,1.7,0.27,40.0,50.0,25.0,8.2,
1911,1.8,0.27,43.0,52.0,26.0,9.0,
1912,1.5,0.26,46.0,54.0,27.0,9.4,
1913,1.6,0.26,47.0,58.0,29.0,11.4,
1914,1.7,0.22,47.0,60.0,30.0,12.8,
1915,1.8,0.23,46.0,62.0,32.0,12.1,
1916,1.7,0.24,42.0,60.0,32.0,14.4,
1917,1.6,0.26,37.0,58.0,33.0,17.6,
1918,1.6,0.29,31.0,54.0,37.0,21.3,
1919,2.0,0.33,25.0,52.0,37.0,23.0,
1920,1.7,0.39,20.0,52.0,33.0,25.8,
1921,1.7,0.45,15.0,53.0,33.0,25.8,
1922,1.4,0.55,13.0,54.0,34.0,25.3,
1923,1.3,0.57,9.0,55.0,36.0,23.9,
1924,1.6,0.62,6.0,56.0,38.0,25.5,
1925,1.9,0.66,4.0,57.0,40.0,25.5,
1926,1.7,0.7,3.0,57.0,40.0,21.8,
1927,1.9,0.74,2.0,57.0,41.0,19.7,
1928,3.2,0.8,2.0,58.0,42.0,29.3,
1929,3.9,0.83,5.0,62.0,43.0,38.9,
1930,4.4,0.85,8.0,68.0,45.0,41.9,
1931,3.8,0.82,13.0,75.0,47.0,27.9,
1932,2.2,0.78,19.0,76.0,46.0,12.9,
1933,1.8,0.73,27.0,71.0,43.0,10.4,
1934,2.4,0.66,35.0,64.0,37.0,10.3,
1935,2.4,0.66,35.0,64.0,37.0,10.3,
1936,2.0,0.47,37.0,58.0,30.0,12.4,
1937,2.0,0.39,40.0,62.0,30.0,16.6,
1938,1.7,0.33,40.0,66.0,31.0,21.2,
1939,1.7,0.32,38.0,67.0,30.0,29.4,
1940,1.6,0.35,34.0,66.0,29.0,34.9,
1941,2.3,0.37,28.0,64.0,28.0,29.9,
1942,2.9,0.4,23.0,66.0,28.0,25.6,
1943,2.0,0.43,18.0,70.0,30.0,23.5,
1944,2.0,0.46,14.0,74.0,33.0,22.4,
1945,2.0,0.49,11.0,80.0,38.0,18.9,
1946,2.2,0.51,8.0,86.0,41.0,21.3,
1947,1.8,0.5,7.0,88.0,42.0,15.1,
1948,2.0,0.48,8.0,88.0,41.0,15.4,
1949,1.8,0.49,8.0,85.0,40.0,15.4,
1950,1.7,0.5,7.0,80.0,40.0,19.4,
1951,1.4,0.45,7.0,78.0,40.0,13.7,
1952,1.4,0.56,7.0,75.0,41.0,18.1,
1953,1.4,0.56,6.0,76.0,44.0,18.8,
1954,2.1,0.55,6.0,83.0,49.0,15.0,
1955,2.3,0.54,12.0,86.0,51.0,13.9,
1956,2.3,0.54,19.0,90.0,52.0,11.8,
1957,2.5,0.54,30.0,89.0,51.0,11.4,
1958,6.2,0.53,39.0,88.0,50.0,20.5,
1959,5.3,0.52,49.0,92.0,53.0,21.1,
1960,4.2,0.5,58.0,100.0,60.0,18.8,
1961,3.4,0.5,58.0,107.0,65.0,18.8,
1962,2.7,0.53,56.0,110.0,68.0,23.0,
1963,2.6,0.57,54.0,110.0,69.0,30.2,
1964,3.1,0.61,49.0,110.0,69.0,37.3,
1965,2.9,0.67,42.0,112.0,72.0,33.7,
1966,2.4,0.73,36.0,117.0,76.0,32.1,
1967,2.3,0.78,30.0,120.0,79.0,29.9,
1968,2.2,0.83,23.0,120.0,80.0,27.9,
1969,2.2,0.87,16.0,118.0,80.0,31.5,
1970,2.9,0.89,12.0,118.0,78.0,29.1,
1971,3.4,0.89,10.0,120.0,79.0,21.8,
1972,3.1,0.86,9.0,127.0,84.0,15.9,
1973,2.4,0.81,8.0,137.0,92.0,15.9,
1974,2.2,0.75,7.0,148.0,102.0,18.8,
1975,2.5,0.72,7.0,154.0,109.0,19.5,
1976,2.9,0.69,8.0,158.0,112.0,21.6,
1977,3.4,0.69,9.0,161.0,113.0,33.9,
1978,3.4,0.68,11.0,167.0,116.0,31.3,
1979,2.4,0.65,13.0,167.0,111.0,20.8,
1980,1.6,0.61,16.0,156.0,100.0,12.3,
1981,1.6,0.56,18.0,138.0,85.0,13.2,
1982,1.6,0.56,18.0,138.0,85.0,13.2,
1983,1.6,0.53,23.0,115.0,68.0,13.2,
1984,1.6,0.45,23.0,96.0,56.0,22.3,
1985,1.6,0.37,26.0,96.0,53.0,22.3,
1986,1.2,0.27,25.0,84.0,48.0,15.6,
1987,1.4,0.23,24.0,78.0,42.0,17.1,
1988,1.1,0.2,21.0,70.0,38.0,15.0,
1989,1.1,0.19,18.0,62.0,32.0,14.0,
1990,1.2,0.17,16.0,53.0,27.0,16.2,
1991,1.2,0.16,15.0,46.0,24.0,14.8,
1992,1.1,0.15,15.0,42.0,24.0,11.3,
1993,1.1,0.18,14.0,40.0,24.0,14.5,
1994,1.2,0.19,13.0,41.0,25.0,16.1,
1995,1.1,0.19,12.0,43.0,27.0,15.8,
1996,1.1,0.22,11.0,42.0,26.0,12.5,
1997,1.5,0.25,10.0,42.0,25.0,12.5,
1998,3.0,0.29,9.0,40.0,25.0,19.8,
1999,2.4,0.34,8.0,38.0,24.0,20.8,
2000,2.4,0.4,7.0,38.0,24.0,22.1,
2001,2.4,0.43,6.0,37.0,23.0,23.0,
2002,2.2,0.45,6.0,37.0,22.0,20.1,
2003,1.5,0.46,7.0,37.0,21.0,16.9,
2004,1.5,0.47,8.0,36.0,21.0,14.7,
2005,1.5,0.47,9.0,36.0,20.0,13.5,
2006,1.5,0.47,11.0,34.0,21.0,14.4,
2007,1.5,0.45,13.0,34.0,21.0,15.3,
2008,1.5,0.44,14.0,33.0,20.0,16.4,
2009,1.8,0.43,14.0,33.0,19.0,21.1,
2010,1.8,0.43,14.0,32.0,18.0,20.8,
2011,1.8,0.43,14.0,32.0,18.0,20.8,
2012,1.8,0.43,14.0,32.0,18.0,20.8,
2013,1.8,0.44,12.0,31.0,17.0,16.4,
2014,1.5,0.45,12.0,28.0,16.0,13.9,
2015,1.6,0.46,12.0,27.0,15.0,15.2,
2016,1.5,0.46,12.0,26.0,14.0,14.0,
2017,1.5,0.43,12.0,24.0,13.0,15.7,
2018,1.9,0.41,12.0,23.0,12.0,16.5,
2019,1.7,0.39,13.0,22.0,11.0,15.0,
2020,1.7,0.36,13.0,21.0,10.0,16.3,
2021,1.8,0.34,13.0,22.0,10.0,16.3,
2022,1.8,0.31,14.0,21.0,10.0,11.5,
2023,2.1,0.29,14.0,20.0,9.0,14.6,
2024,2.1,0.29,14.0,20.0,9.0,14.6,
2025,2.1,0.29,14.0,20.0,9.0,14.6,
2026,2.3,0.36,11.0,24.0,12.0,22.7,
2027,2.4,0.39,10.0,27.0,15.0,25.1,
2028,1.9,0.41,10.0,32.0,16.0,22.3,
2029,1.4,0.43,10.0,34.0,17.0,19.8,
2030,1.3,0.44,8.0,35.0,17.0,23.9,
2031,1.7,0.44,8.0,35.0,17.0,22.3,
2032,1.5,0.42,7.0,32.0,18.0,22.1,
2033,1.5,0.41,7.0,32.0,18.0,24.3,
2034,1.4,0.39,7.0,30.0,18.0,28.1,
2035,1.2,0.37,6.0,28.0,17.0,26.2,
2036,1.2,0.35,5.0,26.0,15.0,18.3,
2037,0.9,0.33,5.0,23.0,13.0,13.5,
2038,1.1,0.31,6.0,20.0,10.0,15.0,
2039,1.2,0.3,7.0,18.0,9.0,13.8,
2040,1.2,0.3,7.0,18.0,9.0,15.7,
2041,1.2,0.3,7.0,18.0,10.0,18.2,
2042,1.1,0.3,8.0,21.0,12.0,18.9,
2043,1.1,0.29,8.0,22.0,12.0,20.6,
2044,0.9,0.28,9.0,20.0,13.0,9.6,
2045,1.0,0.27,11.0,18.0,12.0,9.6,
2046,0.9,0.26,14.0,16.0,9.0,4.4,
2047,1.0,0.25,18.0,14.0,8.0,3.2,
2048,1.1,0.22,22.0,12.0,6.0,6.6,
2049,1.0,0.18,26.0,12.0,4.0,7.1,
2050,1.2,0.16,26.0,12.0,5.0,8.7,
2051,1.3,0.17,30.0,12.0,4.0,8.1,
2052,1.3,0.16,32.0,12.0,3.0,8.5,
2053,1.2,0.16,33.0,12.0,3.0,8.0,
2054,1.5,0.16,31.0,12.0,2.0,12.2,
2055,1.5,0.17,29.0,12.0,2.0,16.5,
2056,1.4,0.19,27.0,12.0,2.0,17.3,
2057,1.3,0.2,26.0,14.0,2.0,13.7,
2058,1.5,0.22,24.0,14.0,3.0,15.7,
2059,1.5,0.24,22.0,14.0,3.0,17.4,
2060,1.3,0.26,19.0,14.0,3.0,19.0,
2061,1.2,0.3,16.0,14.0,3.0,17.6,
2062,1.3,0.35,13.0,15.0,4.0,16.7,
2063,1.3,0.39,10.0,18.0,6.0,16.8,
2064,1.7,0.45,8.0,19.0,7.0,19.3,
2065,1.7,0.5,5.0,20.0,9.0,16.3,
2066,1.2,0.52,4.0,22.0,9.0,15.2,
2067,1.6,0.54,3.0,22.0,11.0,17.5,
2068,1.2,0.52,4.0,28.0,16.0,10.5,
2069,1.4,0.5,4.0,32.0,20.0,10.5,
2070,1.7,0.47,4.0,37.0,24.0,19.8,
2071,2.4,0.47,5.0,40.0,27.0,17.3,
2072,2.1,0.43,6.0,38.0,26.0,13.4,
2073,2.5,0.42,7.0,39.0,28.0,21.3,
2074,4.6,0.44,6.0,44.0,31.0,23.8,
2075,2.3,0.44,7.0,48.0,34.0,17.7,
2076,1.3,0.43,8.0,46.0,33.0,10.6,
2077,1.3,0.43,9.0,40.0,27.0,18.5,
2078,1.3,0.42,10.0,30.0,20.0,22.9,
2079,1.2,0.37,12.0,30.0,20.0,16.7,
2080,1.1,0.34,13.0,24.0,15.0,14.4,
2081,1.1,0.29,14.0,23.0,13.0,18.8,
2082,1.1,0.23,15.0,22.0,12.0,19.3,
2083,1.1,0.24,14.0,20.0,11.0,19.2,
2084,1.1,0.25,12.0,20.0,10.0,16.5,
2085,1.1,0.26,11.0,19.0,10.0,21.2,
2086,1.1,0.28,11.0,16.0,9.0,18.6,
2087,1.2,0.32,10.0,16.0,9.0,15.7,
2088,1.0,0.36,9.0,15.0,8.0,16.2,
2089,1.0,0.4,8.0,14.0,6.0,21.7,
2090,1.0,0.44,8.0,14.0,5.0,13.0,
2091,1.0,0.46,9.0,14.0,5.0,10.9,
2092,1.0,0.51,10.0,14.0,6.0,8.7,
2093,1.0,0.56,11.0,13.0,6.0,8.7,
2094,1.1,0.59,13.0,12.0,6.0,10.8,
2095,1.2,0.63,15.0,12.0,8.0,14.0,
2096,1.5,0.66,16.0,12.0,9.0,21.1,
2097,1.9,0.67,18.0,14.0,10.0,17.9,
2098,1.9,0.67,18.0,14.0,10.0,17.9,
2099,1.6,0.69,20.0,18.0,13.0,14.9,
2100,1.6,0.7,21.0,21.0,14.0,13.6,
2101,1.9,0.7,21.0,23.0,17.0,13.6,
2102,2.0,0.71,22.0,26.0,20.0,15.8,
2103,2.4,0.72,21.0,30.0,23.0,21.5,
2104,2.4,0.72,21.0,30.0,23.0,21.5,
2105,1.8,0.73,21.0,39.0,29.0,23.6,
2106,1.7,0.75,21.0,43.0,32.0,23.2,
2107,1.6,0.76,20.0,44.0,35.0,20.4,
2108,1.5,0.76,20.0,46.0,37.0,15.7,
2109,1.4,0.77,20.0,44.0,35.0,12.2,
2110,1.4,0.76,21.0,40.0,34.0,9.3,
2111,1.1,0.74,23.0,38.0,30.0,8.2,
2112,1.1,0.7,25.0,34.0,27.0,7.5,
2113,1.1,0.63,27.0,33.0,25.0,8.9,
2114,1.2,0.56,28.0,30.0,22.0,7.4,
2115,1.1,0.52,30.0,28.0,20.0,8.8,
2116,1.7,0.45,32.0,26.0,19.0,8.0,
2117,1.9,0.4,33.0,24.0,18.0,8.0,
2118,1.9,0.31,33.0,25.0,17.0,11.1,
2119,2.2,0.28,33.0,27.0,18.0,13.4,
2120,1.9,0.32,32.0,30.0,20.0,14.8,
2121,2.1,0.37,32.0,32.0,22.0,14.8,
2122,2.1,0.4,32.0,35.0,25.0,12.7,
2123,2.2,0.42,33.0,36.0,26.0,11.9,
2124,2.3,0.44,34.0,38.0,25.0,11.7,
2125,2.7,0.45,35.0,38.0,25.0,12.4,
2126,2.6,0.44,36.0,38.0,23.0,12.9,
2127,2.6,0.43,37.0,40.0,22.0,13.1,
2128,2.3,0.42,38.0,40.0,23.0,14.0,
2129,2.3,0.42,38.0,40.0,22.0,18.1,
2130,2.1,0.42,38.0,40.0,22.0,19.2,
2131,2.2,0.42,37.0,39.0,22.0,18.7,
2132,2.1,0.42,36.0,39.0,20.0,17.8,
2133,1.9,0.42,34.0,38.0,20.0,14.3,
2134,1.8,0.43,33.0,36.0,19.0,10.8,
2135,2.1,0.44,33.0,34.0,17.0,8.7,
2136,1.6,0.44,33.0,32.0,16.0,8.3,
2137,1.6,0.41,33.0,32.0,15.0,8.2,
2138,1.7,0.37,34.0,31.0,14.0,8.4,
2139,1.9,0.36,35.0,31.0,15.0,7.4,
2140,1.8,0.32,36.0,30.0,15.0,6.7,
2141,1.8,0.32,36.0,30.0,15.0,6.7,
2142,1.9,0.25,38.0,29.0,15.0,7.8,
2143,1.9,0.23,37.0,28.0,15.0,13.1,
2144,2.0,0.21,36.0,30.0,15.0,16.2,
2145,2.1,0.22,34.0,30.0,15.0,16.4,
2146,2.6,0.23,34.0,31.0,16.0,14.3,
2147,2.9,0.23,34.0,34.0,20.0,12.2,
2148,2.4,0.24,34.0,36.0,21.0,9.3,
2149,2.4,0.25,35.0,36.0,20.0,11.8,
2150,3.1,0.26,36.0,40.0,22.0,13.8,
2151,2.9,0.26,37.0,43.0,22.0,14.2,
2152,2.9,0.25,38.0,47.0,23.0,19.1,
2153,2.5,0.25,38.0,50.0,25.0,19.2,
2154,2.3,0.24,39.0,52.0,25.0,17.0,
2155,2.2,0.24,38.0,53.0,26.0,16.6,
2156,2.2,0.21,37.0,53.0,26.0,15.0,
2157,2.4,0.2,36.0,53.0,26.0,12.2,
2158,2.2,0.19,36.0,53.0,25.0,10.4,
2159,2.0,0.19,35.0,53.0,22.0,7.7,
2160,2.2,0.19,36.0,53.0,21.0,7.9,
2161,2.2,0.19,36.0,53.0,21.0,5.4,
2162,1.8,0.18,36.0,53.0,19.0,6.4,
2163,1.6,0.17,37.0,53.0,18.0,4.8,
2164,1.6,0.17,37.0,53.0,18.0,4.8,
2165,2.1,0.2,38.0,53.0,16.0,4.8,
2166,2.1,0.21,37.0,53.0,15.0,7.3,
2167,2.1,0.21,37.0,53.0,15.0,7.3,
2168,2.5,0.24,35.0,53.0,13.0,11.1,
2169,2.4,0.25,34.0,53.0,14.0,12.0,
2170,2.1,0.26,34.0,53.0,15.0,10.4,
2171,2.2,0.27,34.0,53.0,15.0,8.7,
2172,2.1,0.27,35.0,53.0,15.0,8.6,
2173,2.1,0.29,35.0,53.0,14.0,9.7,
2174,2.4,0.3,36.0,53.0,15.0,12.2,
2175,2.3,0.3,38.0,53.0,18.0,11.1,
2176,2.5,0.29,39.0,53.0,21.0,14.3,
2177,2.5,0.3,39.0,54.0,24.0,17.0,
2178,2.4,0.31,39.0,56.0,27.0,15.2,
2179,2.7,0.33,38.0,56.0,28.0,16.0,
